sample_id,treatment,motu,reads_raw,found_taxa,common_name,site_code,region_name,region_code,decimal_latitude,decimal_longitude,genus,family,order,class,sample,asv,rank,identity_percentage,evalue,kingdom,phylum,freshwater_only,biogeographical_notes,group,fish_base_url,n_dups,motu_pa,location_name,year,extraction_blank,library,sample_collection_date,swell_m,salinity_psu,collection_method,bottom_depth_m,seagrass_presence,seagrass_notes,describe_transect,notes,temperature_c,notes_about_sample,filtration_comments,region_name_label,region_code_label,dna_extraction_date,extraction_notes,pcr_blank
pecoe-0393,Field blank,motu66,319,Bos,Cow,PP_C,BC_PP,BC_PP,48.88829575,-125.379820833325,Bos,Bovidae,Artiodactyla,Mammalia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0393,Field blank,motu119,1214,Microgadus proximus,Pacific tomcod,PP_C,BC_PP,BC_PP,48.88829575,-125.379820833325,Microgadus,Gadidae,Gadiformes,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0393,Field blank,motu2,1102,Leptocottus armatus,Pacific staghorn sculpin,PP_C,BC_PP,BC_PP,48.88829575,-125.379820833325,Leptocottus,Cottidae,Perciformes,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0393,Field blank,motu501,1076,Myoxocephalus stelleri,Steller's sculpin,PP_C,BC_PP,BC_PP,48.88829575,-125.379820833325,Myoxocephalus,Cottidae,Perciformes,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0393,Field blank,motu506,189,Myoxocephalus stelleri,Steller's sculpin,PP_C,BC_PP,BC_PP,48.88829575,-125.379820833325,Myoxocephalus,Cottidae,Perciformes,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0393,Field blank,motu518,1001,Clupea pallasii,Pacific herring,PP_C,BC_PP,BC_PP,48.88829575,-125.379820833325,Clupea,Clupeidae,Clupeiformes,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0393,Field blank,motu3,630,Clupea pallasii,Pacific herring,PP_C,BC_PP,BC_PP,48.88829575,-125.379820833325,Clupea,Clupeidae,Clupeiformes,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0393,Field blank,motu7,743,Pholis ornata,Saddleback gunnel,PP_C,BC_PP,BC_PP,48.88829575,-125.379820833325,Pholis,Pholidae,Perciformes,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0393,Field blank,motu37,820,Bos,Cow,PP_C,BC_PP,BC_PP,48.88829575,-125.379820833325,Bos,Bovidae,Artiodactyla,Mammalia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0393,Field blank,motu7,39,Pholis ornata,Saddleback gunnel,PP_C,BC_PP,BC_PP,48.88829575,-125.379820833325,Pholis,Pholidae,Perciformes,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0393,Field blank,motu10,859,Syngnathus californiensis,Bay pipefish,PP_C,BC_PP,BC_PP,48.88829575,-125.379820833325,Syngnathus,Syngnathidae,Syngnathiformes,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0393,Field blank,motu569,836,Pholis ornata,Saddleback gunnel,PP_C,BC_PP,BC_PP,48.88829575,-125.379820833325,Pholis,Pholidae,Perciformes,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0393,Field blank,motu583,809,Gadus chalcogrammus,Alaska pollock,PP_C,BC_PP,BC_PP,48.88829575,-125.379820833325,Gadus,Gadidae,Gadiformes,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0393,Field blank,motu3,550,Clupea pallasii,Pacific herring,PP_C,BC_PP,BC_PP,48.88829575,-125.379820833325,Clupea,Clupeidae,Clupeiformes,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0393,Field blank,motu5,783,Gasterosteus aculeatus,Three-spined stickleback,PP_C,BC_PP,BC_PP,48.88829575,-125.379820833325,Gasterosteus,Gasterosteidae,Perciformes,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0393,Field blank,motu599,765,Clupea pallasii,Pacific herring,PP_C,BC_PP,BC_PP,48.88829575,-125.379820833325,Clupea,Clupeidae,Clupeiformes,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0393,Field blank,motu614,737,Myoxocephalus stelleri,Steller's sculpin,PP_C,BC_PP,BC_PP,48.88829575,-125.379820833325,Myoxocephalus,Cottidae,Perciformes,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0393,Field blank,motu18,736,No BLAST hit,No BLAST hit,PP_C,BC_PP,BC_PP,48.88829575,-125.379820833325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0393,Field blank,motu14,635,Myoxocephalus,Myoxocephalus sculpin species,PP_C,BC_PP,BC_PP,48.88829575,-125.379820833325,Myoxocephalus,Cottidae,Perciformes,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0393,Field blank,motu638,677,Anoplarchus,Cockscomb species,PP_C,BC_PP,BC_PP,48.88829575,-125.379820833325,Anoplarchus,Stichaeidae,Perciformes,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0393,Field blank,motu6,659,Pholis laeta,Crescent gunnel,PP_C,BC_PP,BC_PP,48.88829575,-125.379820833325,Pholis,Pholidae,Perciformes,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0393,Field blank,motu3,634,Clupea pallasii,Pacific herring,PP_C,BC_PP,BC_PP,48.88829575,-125.379820833325,Clupea,Clupeidae,Clupeiformes,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0393,Field blank,motu2,633,Leptocottus armatus,Pacific staghorn sculpin,PP_C,BC_PP,BC_PP,48.88829575,-125.379820833325,Leptocottus,Cottidae,Perciformes,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0393,Field blank,motu315,617,Chitonotus pugetensis,Roughback sculpin,PP_C,BC_PP,BC_PP,48.88829575,-125.379820833325,Chitonotus,Cottidae,Perciformes,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0393,Field blank,motu667,621,Bos,Cow,PP_C,BC_PP,BC_PP,48.88829575,-125.379820833325,Bos,Bovidae,Artiodactyla,Mammalia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0393,Field blank,motu1,613,Cymatogaster aggregata,Shiner perch,PP_C,BC_PP,BC_PP,48.88829575,-125.379820833325,Cymatogaster,Embiotocidae,Ovalentaria incertae sedis,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0393,Field blank,motu68,557,Gadus chalcogrammus,Alaska pollock,PP_C,BC_PP,BC_PP,48.88829575,-125.379820833325,Gadus,Gadidae,Gadiformes,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0393,Field blank,motu10,433,Syngnathus californiensis,Bay pipefish,PP_C,BC_PP,BC_PP,48.88829575,-125.379820833325,Syngnathus,Syngnathidae,Syngnathiformes,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0393,Field blank,motu3,478,Clupea pallasii,Pacific herring,PP_C,BC_PP,BC_PP,48.88829575,-125.379820833325,Clupea,Clupeidae,Clupeiformes,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0393,Field blank,motu1,114,Cymatogaster aggregata,Shiner perch,PP_C,BC_PP,BC_PP,48.88829575,-125.379820833325,Cymatogaster,Embiotocidae,Ovalentaria incertae sedis,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0393,Field blank,motu788,457,Pleuronectidae,Flatfish family,PP_C,BC_PP,BC_PP,48.88829575,-125.379820833325,NA,Pleuronectidae,Pleuronectiformes,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0393,Field blank,motu20,455,Quietula y-cauda,American shadow goby,PP_C,BC_PP,BC_PP,48.88829575,-125.379820833325,Quietula,Gobiidae,Gobiiformes,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0393,Field blank,motu2,434,Leptocottus armatus,Pacific staghorn sculpin,PP_C,BC_PP,BC_PP,48.88829575,-125.379820833325,Leptocottus,Cottidae,Perciformes,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0393,Field blank,motu399,430,Myoxocephalus stelleri,Steller's sculpin,PP_C,BC_PP,BC_PP,48.88829575,-125.379820833325,Myoxocephalus,Cottidae,Perciformes,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0393,Field blank,motu6,401,Pholis laeta,Crescent gunnel,PP_C,BC_PP,BC_PP,48.88829575,-125.379820833325,Pholis,Pholidae,Perciformes,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0393,Field blank,motu667,399,Bos,Cow,PP_C,BC_PP,BC_PP,48.88829575,-125.379820833325,Bos,Bovidae,Artiodactyla,Mammalia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0393,Field blank,motu846,388,Bos,Cow,PP_C,BC_PP,BC_PP,48.88829575,-125.379820833325,Bos,Bovidae,Artiodactyla,Mammalia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0393,Field blank,motu132,133,Unknown organism,Unknown organism,PP_C,BC_PP,BC_PP,48.88829575,-125.379820833325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0393,Field blank,motu1,281,Cymatogaster aggregata,Shiner perch,PP_C,BC_PP,BC_PP,48.88829575,-125.379820833325,Cymatogaster,Embiotocidae,Ovalentaria incertae sedis,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0393,Field blank,motu1,179,Cymatogaster aggregata,Shiner perch,PP_C,BC_PP,BC_PP,48.88829575,-125.379820833325,Cymatogaster,Embiotocidae,Ovalentaria incertae sedis,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0393,Field blank,motu1164,202,Myoxocephalus stelleri,Steller's sculpin,PP_C,BC_PP,BC_PP,48.88829575,-125.379820833325,Myoxocephalus,Cottidae,Perciformes,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0393,Field blank,motu1314,143,Pholis ornata,Saddleback gunnel,PP_C,BC_PP,BC_PP,48.88829575,-125.379820833325,Pholis,Pholidae,Perciformes,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0393,Field blank,motu3,137,Clupea pallasii,Pacific herring,PP_C,BC_PP,BC_PP,48.88829575,-125.379820833325,Clupea,Clupeidae,Clupeiformes,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0393,Field blank,motu96,118,Roncador stearnsii,Spotfin croaker,PP_C,BC_PP,BC_PP,48.88829575,-125.379820833325,Roncador,Sciaenidae,Eupercaria incertae sedis,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0396,Field blank,motu1,7963,Cymatogaster aggregata,Shiner perch,PP_JJ,BC_PP,BC_PP,48.9222545,-125.279333666675,Cymatogaster,Embiotocidae,Ovalentaria incertae sedis,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0396,Field blank,motu3,11827,Clupea pallasii,Pacific herring,PP_JJ,BC_PP,BC_PP,48.9222545,-125.279333666675,Clupea,Clupeidae,Clupeiformes,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0396,Field blank,motu4,608,Atherinops affinis,Topsmelt silverside,PP_JJ,BC_PP,BC_PP,48.9222545,-125.279333666675,Atherinopsis,Atherinidae,Atheriniformes,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0396,Field blank,motu7,1318,Pholis ornata,Saddleback gunnel,PP_JJ,BC_PP,BC_PP,48.9222545,-125.279333666675,Pholis,Pholidae,Perciformes,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0396,Field blank,motu6,872,Pholis laeta,Crescent gunnel,PP_JJ,BC_PP,BC_PP,48.9222545,-125.279333666675,Pholis,Pholidae,Perciformes,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0396,Field blank,motu22,597,Oncorhynchus tshawytscha,Chinook salmon,PP_JJ,BC_PP,BC_PP,48.9222545,-125.279333666675,Oncorhynchus,Salmonidae,Salmoniformes,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0396,Field blank,motu10,544,Syngnathus californiensis,Bay pipefish,PP_JJ,BC_PP,BC_PP,48.9222545,-125.279333666675,Syngnathus,Syngnathidae,Syngnathiformes,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0396,Field blank,motu37,4029,Bos,Cow,PP_JJ,BC_PP,BC_PP,48.9222545,-125.279333666675,Bos,Bovidae,Artiodactyla,Mammalia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0396,Field blank,motu7,847,Pholis ornata,Saddleback gunnel,PP_JJ,BC_PP,BC_PP,48.9222545,-125.279333666675,Pholis,Pholidae,Perciformes,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0396,Field blank,motu14,2036,Myoxocephalus,Myoxocephalus sculpin species,PP_JJ,BC_PP,BC_PP,48.9222545,-125.279333666675,Myoxocephalus,Cottidae,Perciformes,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0396,Field blank,motu16,2794,Platichthys stellatus,Starry flounder,PP_JJ,BC_PP,BC_PP,48.9222545,-125.279333666675,Platichthys,Pleuronectidae,Pleuronectiformes,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0396,Field blank,motu66,8550,Bos,Cow,PP_JJ,BC_PP,BC_PP,48.9222545,-125.279333666675,Bos,Bovidae,Artiodactyla,Mammalia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0396,Field blank,motu66,1292,Bos,Cow,PP_JJ,BC_PP,BC_PP,48.9222545,-125.279333666675,Bos,Bovidae,Artiodactyla,Mammalia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0396,Field blank,motu3,2406,Clupea pallasii,Pacific herring,PP_JJ,BC_PP,BC_PP,48.9222545,-125.279333666675,Clupea,Clupeidae,Clupeiformes,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0396,Field blank,motu64,1962,Lepidogobius lepidus,Bay goby,PP_JJ,BC_PP,BC_PP,48.9222545,-125.279333666675,Lepidogobius,Gobiidae,Gobiiformes,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0396,Field blank,motu7,1215,Pholis ornata,Saddleback gunnel,PP_JJ,BC_PP,BC_PP,48.9222545,-125.279333666675,Pholis,Pholidae,Perciformes,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0396,Field blank,motu53,1842,Atherinopsis californiensis,Jack silverside,PP_JJ,BC_PP,BC_PP,48.9222545,-125.279333666675,Atherinopsis,Atherinidae,Atheriniformes,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0396,Field blank,motu40,598,Pleuronichthys coenosus,C-O sole,PP_JJ,BC_PP,BC_PP,48.9222545,-125.279333666675,Pleuronichthys,Pleuronectidae,Pleuronectiformes,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0396,Field blank,motu1,723,Cymatogaster aggregata,Shiner perch,PP_JJ,BC_PP,BC_PP,48.9222545,-125.279333666675,Cymatogaster,Embiotocidae,Ovalentaria incertae sedis,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0396,Field blank,motu1,67,Cymatogaster aggregata,Shiner perch,PP_JJ,BC_PP,BC_PP,48.9222545,-125.279333666675,Cymatogaster,Embiotocidae,Ovalentaria incertae sedis,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0396,Field blank,motu3,959,Clupea pallasii,Pacific herring,PP_JJ,BC_PP,BC_PP,48.9222545,-125.279333666675,Clupea,Clupeidae,Clupeiformes,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0396,Field blank,motu3,1892,Clupea pallasii,Pacific herring,PP_JJ,BC_PP,BC_PP,48.9222545,-125.279333666675,Clupea,Clupeidae,Clupeiformes,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0396,Field blank,motu37,1563,Bos,Cow,PP_JJ,BC_PP,BC_PP,48.9222545,-125.279333666675,Bos,Bovidae,Artiodactyla,Mammalia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0396,Field blank,motu37,842,Bos,Cow,PP_JJ,BC_PP,BC_PP,48.9222545,-125.279333666675,Bos,Bovidae,Artiodactyla,Mammalia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0396,Field blank,motu37,1782,Bos,Cow,PP_JJ,BC_PP,BC_PP,48.9222545,-125.279333666675,Bos,Bovidae,Artiodactyla,Mammalia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
