sample,asv,reads_raw,sample_id,motu,found_taxa,common_name,rank,identity_percentage,evalue,in_ctrl_field,reads_adjust_field,ctrl_field0,ctrl_fieldlab0,reads_adjust_lab,ctrl_lab0,kingdom,phylum,class,order,family,genus,freshwater_only,biogeographical_notes,group,fish_base_url,n_dups,motu_pa,region_code,region_name,site_code,treatment,location_name,decimal_latitude,decimal_longitude,year,extraction_blank,library,dna_extraction_date,sample_collection_date,swell_m,tide,wind,rain,salinity_psu,collection_method,bottom_depth_m,seagrass_presence,seagrass_notes,describe_transect,notes,temperature_c,organization_participants,bsaredo,reads_adjust
pecoe104,ASV45,2496,pecoe-0104,motu43,Artedius fenestralis,Padded sculpin,species,100,1.6e-86,NA,2496,no,no,2496,no,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Artedius,0,NA,Sculpins,https://www.fishbase.ca/summary/Artedius-fenestralis.html,1,1,BC_PP,BC_PP,PP_EB,Sample,Elbow Bank,49.195217,-125.9433,2021,NA,Library1,3/18/22,2021-06-26 00:00:00,0-0.5,flood,light,none,30.1,by_boat,1.5-1.7,present,NA,end of transect 49 11.707 125 56.548,"49 11.713,125 56.598",13.4,"Yakimishyn, Jennifer Bohlen, Krista",NA,2496
pecoe104,ASV134,2088,pecoe-0104,motu100,Rhinogobiops nicholsii,Blackeye goby,species,100,2.05e-85,NA,2088,no,no,2088,no,Eukaryota,Chordata,Teleostei,Gobiiformes,Gobiidae,Rhinogobiops,0,NA,NA,NA,1,1,BC_PP,BC_PP,PP_EB,Sample,Elbow Bank,49.195217,-125.9433,2021,NA,Library1,3/18/22,2021-06-26 00:00:00,0-0.5,flood,light,none,30.1,by_boat,1.5-1.7,present,NA,end of transect 49 11.707 125 56.548,"49 11.713,125 56.598",13.4,"Yakimishyn, Jennifer Bohlen, Krista",NA,2088
pecoe104,ASV608,3066,pecoe-0104,motu43,Artedius fenestralis,Padded sculpin,species,100,1.6e-86,NA,3066,no,no,3066,no,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Artedius,0,NA,Sculpins,https://www.fishbase.ca/summary/Artedius-fenestralis.html,1,1,BC_PP,BC_PP,PP_EB,Sample,Elbow Bank,49.195217,-125.9433,2021,NA,Library1,3/18/22,2021-06-26 00:00:00,0-0.5,flood,light,none,30.1,by_boat,1.5-1.7,present,NA,end of transect 49 11.707 125 56.548,"49 11.713,125 56.598",13.4,"Yakimishyn, Jennifer Bohlen, Krista",NA,3066
pecoe104,ASV1680,174,pecoe-0104,motu454,Unknown organism,Unknown organism,offtarget,99.605,1.0799999999999996e-129,NA,174,no,no,174,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,BC_PP,BC_PP,PP_EB,Sample,Elbow Bank,49.195217,-125.9433,2021,NA,Library1,3/18/22,2021-06-26 00:00:00,0-0.5,flood,light,none,30.1,by_boat,1.5-1.7,present,NA,end of transect 49 11.707 125 56.548,"49 11.713,125 56.598",13.4,"Yakimishyn, Jennifer Bohlen, Krista",NA,174
pecoe104,ASV2248,335,pecoe-0104,motu16,Enophrys bison,Buffalo sculpin,species,100,2.61e-84,NA,335,no,no,335,no,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Enophrys,0,north to Monterrey Bay,Sculpins,https://www.fishbase.ca/summary/Enophrys-bison.html,1,1,BC_PP,BC_PP,PP_EB,Sample,Elbow Bank,49.195217,-125.9433,2021,NA,Library1,3/18/22,2021-06-26 00:00:00,0-0.5,flood,light,none,30.1,by_boat,1.5-1.7,present,NA,end of transect 49 11.707 125 56.548,"49 11.713,125 56.598",13.4,"Yakimishyn, Jennifer Bohlen, Krista",NA,335
pecoe104,ASV2308,82,pecoe-0104,motu896,Bacillariophyta,Diatom,offtarget,100,2.31e-131,NA,82,no,no,82,no,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Melosirales,Stephanopyxidaceae,Stephanopyxis,NA,NA,NA,NA,NA,1,BC_PP,BC_PP,PP_EB,Sample,Elbow Bank,49.195217,-125.9433,2021,NA,Library1,3/18/22,2021-06-26 00:00:00,0-0.5,flood,light,none,30.1,by_boat,1.5-1.7,present,NA,end of transect 49 11.707 125 56.548,"49 11.713,125 56.598",13.4,"Yakimishyn, Jennifer Bohlen, Krista",NA,82
pecoe104,ASV3227,144,pecoe-0104,motu1311,Unknown organism,Unknown organism,offtarget,96.838,5.0799999999999985e-118,NA,144,no,no,144,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,BC_PP,BC_PP,PP_EB,Sample,Elbow Bank,49.195217,-125.9433,2021,NA,Library1,3/18/22,2021-06-26 00:00:00,0-0.5,flood,light,none,30.1,by_boat,1.5-1.7,present,NA,end of transect 49 11.707 125 56.548,"49 11.713,125 56.598",13.4,"Yakimishyn, Jennifer Bohlen, Krista",NA,144
pecoe104,ASV3689,72,pecoe-0104,motu1590,Triparmaceae,Other algae,offtarget,98.419,1.08e-124,NA,72,no,no,72,no,Eukaryota,NA,Bolidophyceae,Parmales,Triparmaceae,Bolidomonas,NA,NA,NA,NA,NA,1,BC_PP,BC_PP,PP_EB,Sample,Elbow Bank,49.195217,-125.9433,2021,NA,Library1,3/18/22,2021-06-26 00:00:00,0-0.5,flood,light,none,30.1,by_boat,1.5-1.7,present,NA,end of transect 49 11.707 125 56.548,"49 11.713,125 56.598",13.4,"Yakimishyn, Jennifer Bohlen, Krista",NA,72
pecoe105,ASV1,25,pecoe-0105,motu1,Cymatogaster aggregata,Shiner perch,species,100,2.61e-84,NA,25,no,no,25,no,Eukaryota,Chordata,Teleostei,Ovalentaria incertae sedis,Embiotocidae,Cymatogaster,0,NA,Perches,https://www.fishbase.ca/summary/Cymatogaster-aggregata.html,1,1,BC_PP,BC_PP,PP_EB,Sample,Elbow Bank,49.195217,-125.9433,2021,NA,Library1,3/18/22,2021-06-26 00:00:00,0-0.5,flood,light,none,30.1,by_boat,1.5-1.7,present,NA,end of transect 49 11.707 125 56.548,"49 11.713,125 56.598",13.4,"Yakimishyn, Jennifer Bohlen, Krista",NA,25
pecoe105,ASV8,12228,pecoe-0105,motu8,Pholis ornata,Saddleback gunnel,species,100,2.61e-84,NA,12228,no,no,12228,no,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0,north to 36°,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/3806,1,1,BC_PP,BC_PP,PP_EB,Sample,Elbow Bank,49.195217,-125.9433,2021,NA,Library1,3/18/22,2021-06-26 00:00:00,0-0.5,flood,light,none,30.1,by_boat,1.5-1.7,present,NA,end of transect 49 11.707 125 56.548,"49 11.713,125 56.598",13.4,"Yakimishyn, Jennifer Bohlen, Krista",NA,12228
pecoe105,ASV431,5157,pecoe-0105,motu225,No BLAST hit,No BLAST hit,NA,NA,NA,NA,5157,no,no,5157,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,BC_PP,BC_PP,PP_EB,Sample,Elbow Bank,49.195217,-125.9433,2021,NA,Library1,3/18/22,2021-06-26 00:00:00,0-0.5,flood,light,none,30.1,by_boat,1.5-1.7,present,NA,end of transect 49 11.707 125 56.548,"49 11.713,125 56.598",13.4,"Yakimishyn, Jennifer Bohlen, Krista",NA,5157
pecoe105,ASV2719,47,pecoe-0105,motu1072,Unknown organism,Unknown organism,offtarget,93.333,4.05e-104,NA,47,no,no,47,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,BC_PP,BC_PP,PP_EB,Sample,Elbow Bank,49.195217,-125.9433,2021,NA,Library1,3/18/22,2021-06-26 00:00:00,0-0.5,flood,light,none,30.1,by_boat,1.5-1.7,present,NA,end of transect 49 11.707 125 56.548,"49 11.713,125 56.598",13.4,"Yakimishyn, Jennifer Bohlen, Krista",NA,47
pecoe105,ASV2988,178,pecoe-0105,motu1196,No BLAST hit,No BLAST hit,NA,NA,NA,NA,178,no,no,178,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,BC_PP,BC_PP,PP_EB,Sample,Elbow Bank,49.195217,-125.9433,2021,NA,Library1,3/18/22,2021-06-26 00:00:00,0-0.5,flood,light,none,30.1,by_boat,1.5-1.7,present,NA,end of transect 49 11.707 125 56.548,"49 11.713,125 56.598",13.4,"Yakimishyn, Jennifer Bohlen, Krista",NA,178
pecoe105,ASV3786,59,pecoe-0105,motu1646,Unknown bacteria,Bacteria,offtarget,100,5.04e-133,NA,59,no,no,59,no,Bacteria,Pseudomonadota,Gammaproteobacteria,NA,NA,NA,NA,NA,NA,NA,NA,1,BC_PP,BC_PP,PP_EB,Sample,Elbow Bank,49.195217,-125.9433,2021,NA,Library1,3/18/22,2021-06-26 00:00:00,0-0.5,flood,light,none,30.1,by_boat,1.5-1.7,present,NA,end of transect 49 11.707 125 56.548,"49 11.713,125 56.598",13.4,"Yakimishyn, Jennifer Bohlen, Krista",NA,59
pecoe105,ASV3884,35,pecoe-0105,motu1707,Unknown bacteria,Bacteria,offtarget,100,1.3599999999999996e-55,NA,35,no,no,35,no,Bacteria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,BC_PP,BC_PP,PP_EB,Sample,Elbow Bank,49.195217,-125.9433,2021,NA,Library1,3/18/22,2021-06-26 00:00:00,0-0.5,flood,light,none,30.1,by_boat,1.5-1.7,present,NA,end of transect 49 11.707 125 56.548,"49 11.713,125 56.598",13.4,"Yakimishyn, Jennifer Bohlen, Krista",NA,35
pecoe106,ASV2998,177,pecoe-0106,motu14,Oncorhynchus keta,Chum salmon,species,100,7.31e-85,yes,0,yes,yes,177,no,Eukaryota,Chordata,Teleostei,Salmoniformes,Salmonidae,Oncorhynchus,0,NA,Salmon,https://www.fishbase.ca/summary/Oncorhynchus-keta.html,1,1,WA_WB,WA_WB,WB_DP,Field blank,Damon Point,46.99414,-124.12703666666668,2021,NA,Library1,3/8/22,2021-07-27 00:00:00,0-0.5,flood,light,none,28.0,by_foot,0.5,present,"thick shoots, narrow fringe","west to east 10 m apart, along slough about 1 km from land",NA,12.5,"Jennifer Ruesink, Wesley Hull",NA,0
pecoe107,ASV1,20662,pecoe-0107,motu1,Cymatogaster aggregata,Shiner perch,species,100,2.61e-84,NA,20662,no,no,20662,no,Eukaryota,Chordata,Teleostei,Ovalentaria incertae sedis,Embiotocidae,Cymatogaster,0,NA,Perches,https://www.fishbase.ca/summary/Cymatogaster-aggregata.html,1,1,WA_WB,WA_WB,WB_DP,Sample,Damon Point,46.99414,-124.12703666666668,2021,NA,Library1,3/8/22,2021-07-27 00:00:00,0-0.5,flood,light,none,28.0,by_foot,0.5,present,"thick shoots, narrow fringe","west to east 10 m apart, along slough about 1 km from land",NA,12.5,"Jennifer Ruesink, Wesley Hull",NA,20662
pecoe107,ASV2,18986,pecoe-0107,motu2,Leptocottus armatus,Pacific staghorn sculpin,species,100,2.05e-85,NA,18986,no,no,18986,no,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Leptocottus,0,NA,Sculpins,https://www.fishbase.ca/summary/4112,1,1,WA_WB,WA_WB,WB_DP,Sample,Damon Point,46.99414,-124.12703666666668,2021,NA,Library1,3/8/22,2021-07-27 00:00:00,0-0.5,flood,light,none,28.0,by_foot,0.5,present,"thick shoots, narrow fringe","west to east 10 m apart, along slough about 1 km from land",NA,12.5,"Jennifer Ruesink, Wesley Hull",NA,18986
pecoe107,ASV11,51,pecoe-0107,motu11,Engraulis mordax,Californian anchovy,species,100,4.49e-87,NA,51,no,no,51,no,Eukaryota,Chordata,Teleostei,Clupeiformes,Engraulidae,Engraulis,0,south to northern Van Island,NA,NA,1,1,WA_WB,WA_WB,WB_DP,Sample,Damon Point,46.99414,-124.12703666666668,2021,NA,Library1,3/8/22,2021-07-27 00:00:00,0-0.5,flood,light,none,28.0,by_foot,0.5,present,"thick shoots, narrow fringe","west to east 10 m apart, along slough about 1 km from land",NA,12.5,"Jennifer Ruesink, Wesley Hull",NA,51
pecoe107,ASV25,50,pecoe-0107,motu8,Pholis ornata,Saddleback gunnel,species,100,2.61e-84,NA,50,no,no,50,no,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0,north to 36°,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/3806,1,1,WA_WB,WA_WB,WB_DP,Sample,Damon Point,46.99414,-124.12703666666668,2021,NA,Library1,3/8/22,2021-07-27 00:00:00,0-0.5,flood,light,none,28.0,by_foot,0.5,present,"thick shoots, narrow fringe","west to east 10 m apart, along slough about 1 km from land",NA,12.5,"Jennifer Ruesink, Wesley Hull",NA,50
pecoe107,ASV110,30,pecoe-0107,motu88,Oncorhynchus clarkii,Cutthroat trout,species,100,2.05e-85,NA,30,no,no,30,no,Eukaryota,Chordata,Teleostei,Salmoniformes,Salmonidae,Oncorhynchus,0,NA,NA,NA,NA,1,WA_WB,WA_WB,WB_DP,Sample,Damon Point,46.99414,-124.12703666666668,2021,NA,Library1,3/8/22,2021-07-27 00:00:00,0-0.5,flood,light,none,28.0,by_foot,0.5,present,"thick shoots, narrow fringe","west to east 10 m apart, along slough about 1 km from land",NA,12.5,"Jennifer Ruesink, Wesley Hull",NA,30
pecoe107,ASV281,122,pecoe-0107,motu144,Pelagibacterales bacterium,Bacteria,offtarget,100,2.31e-131,NA,122,no,no,122,no,Bacteria,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,NA,NA,NA,NA,NA,NA,NA,1,WA_WB,WA_WB,WB_DP,Sample,Damon Point,46.99414,-124.12703666666668,2021,NA,Library1,3/8/22,2021-07-27 00:00:00,0-0.5,flood,light,none,28.0,by_foot,0.5,present,"thick shoots, narrow fringe","west to east 10 m apart, along slough about 1 km from land",NA,12.5,"Jennifer Ruesink, Wesley Hull",NA,122
pecoe107,ASV415,83,pecoe-0107,motu222,alpha proteobacterium,Bacteria,offtarget,100,2.31e-131,NA,83,no,no,83,no,Bacteria,Pseudomonadota,Alphaproteobacteria,NA,NA,NA,NA,NA,NA,NA,NA,1,WA_WB,WA_WB,WB_DP,Sample,Damon Point,46.99414,-124.12703666666668,2021,NA,Library1,3/8/22,2021-07-27 00:00:00,0-0.5,flood,light,none,28.0,by_foot,0.5,present,"thick shoots, narrow fringe","west to east 10 m apart, along slough about 1 km from land",NA,12.5,"Jennifer Ruesink, Wesley Hull",NA,83
pecoe107,ASV330,920,pecoe-0107,motu1,Cymatogaster aggregata,Shiner perch,species,100,2.61e-84,NA,920,no,no,920,no,Eukaryota,Chordata,Teleostei,Ovalentaria incertae sedis,Embiotocidae,Cymatogaster,0,NA,Perches,https://www.fishbase.ca/summary/Cymatogaster-aggregata.html,1,1,WA_WB,WA_WB,WB_DP,Sample,Damon Point,46.99414,-124.12703666666668,2021,NA,Library1,3/8/22,2021-07-27 00:00:00,0-0.5,flood,light,none,28.0,by_foot,0.5,present,"thick shoots, narrow fringe","west to east 10 m apart, along slough about 1 km from land",NA,12.5,"Jennifer Ruesink, Wesley Hull",NA,920
pecoe107,ASV2087,386,pecoe-0107,motu1,Cymatogaster aggregata,Shiner perch,species,100,2.61e-84,NA,386,no,no,386,no,Eukaryota,Chordata,Teleostei,Ovalentaria incertae sedis,Embiotocidae,Cymatogaster,0,NA,Perches,https://www.fishbase.ca/summary/Cymatogaster-aggregata.html,1,1,WA_WB,WA_WB,WB_DP,Sample,Damon Point,46.99414,-124.12703666666668,2021,NA,Library1,3/8/22,2021-07-27 00:00:00,0-0.5,flood,light,none,28.0,by_foot,0.5,present,"thick shoots, narrow fringe","west to east 10 m apart, along slough about 1 km from land",NA,12.5,"Jennifer Ruesink, Wesley Hull",NA,386
pecoe107,ASV2552,259,pecoe-0107,motu1,Cymatogaster aggregata,Shiner perch,species,100,2.61e-84,NA,259,no,no,259,no,Eukaryota,Chordata,Teleostei,Ovalentaria incertae sedis,Embiotocidae,Cymatogaster,0,NA,Perches,https://www.fishbase.ca/summary/Cymatogaster-aggregata.html,1,1,WA_WB,WA_WB,WB_DP,Sample,Damon Point,46.99414,-124.12703666666668,2021,NA,Library1,3/8/22,2021-07-27 00:00:00,0-0.5,flood,light,none,28.0,by_foot,0.5,present,"thick shoots, narrow fringe","west to east 10 m apart, along slough about 1 km from land",NA,12.5,"Jennifer Ruesink, Wesley Hull",NA,259
pecoe107,ASV3676,75,pecoe-0107,motu1,Cymatogaster aggregata,Shiner perch,species,100,2.61e-84,NA,75,no,no,75,no,Eukaryota,Chordata,Teleostei,Ovalentaria incertae sedis,Embiotocidae,Cymatogaster,0,NA,Perches,https://www.fishbase.ca/summary/Cymatogaster-aggregata.html,1,1,WA_WB,WA_WB,WB_DP,Sample,Damon Point,46.99414,-124.12703666666668,2021,NA,Library1,3/8/22,2021-07-27 00:00:00,0-0.5,flood,light,none,28.0,by_foot,0.5,present,"thick shoots, narrow fringe","west to east 10 m apart, along slough about 1 km from land",NA,12.5,"Jennifer Ruesink, Wesley Hull",NA,75
pecoe107,ASV3724,66,pecoe-0107,motu1611,Bacteria,Bacteria,offtarget,90.079,5.299999999999999e-88,NA,66,no,no,66,no,Bacteria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,WA_WB,WA_WB,WB_DP,Sample,Damon Point,46.99414,-124.12703666666668,2021,NA,Library1,3/8/22,2021-07-27 00:00:00,0-0.5,flood,light,none,28.0,by_foot,0.5,present,"thick shoots, narrow fringe","west to east 10 m apart, along slough about 1 km from land",NA,12.5,"Jennifer Ruesink, Wesley Hull",NA,66
pecoe108,ASV1,6148,pecoe-0108,motu1,Cymatogaster aggregata,Shiner perch,species,100,2.61e-84,NA,6148,no,no,6148,no,Eukaryota,Chordata,Teleostei,Ovalentaria incertae sedis,Embiotocidae,Cymatogaster,0,NA,Perches,https://www.fishbase.ca/summary/Cymatogaster-aggregata.html,1,1,WA_WB,WA_WB,WB_DP,Sample,Damon Point,46.99414,-124.12703666666668,2021,NA,Library1,3/8/22,2021-07-27 00:00:00,0-0.5,flood,light,none,28.0,by_foot,0.5,present,"thick shoots, narrow fringe","west to east 10 m apart, along slough about 1 km from land",NA,12.5,"Jennifer Ruesink, Wesley Hull",NA,6148
pecoe108,ASV8,7261,pecoe-0108,motu8,Pholis ornata,Saddleback gunnel,species,100,2.61e-84,NA,7261,no,no,7261,no,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0,north to 36°,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/3806,1,1,WA_WB,WA_WB,WB_DP,Sample,Damon Point,46.99414,-124.12703666666668,2021,NA,Library1,3/8/22,2021-07-27 00:00:00,0-0.5,flood,light,none,28.0,by_foot,0.5,present,"thick shoots, narrow fringe","west to east 10 m apart, along slough about 1 km from land",NA,12.5,"Jennifer Ruesink, Wesley Hull",NA,7261
pecoe108,ASV54,23557,pecoe-0108,motu50,Salmo salar,Atlantic salmon,species,100,2.05e-85,NA,23557,no,no,23557,no,Eukaryota,Chordata,Teleostei,Salmoniformes,Salmonidae,Salmo,0,maybe from farm or food?,Salmon,https://www.fishbase.ca/summary/salmo-salar.html,1,1,WA_WB,WA_WB,WB_DP,Sample,Damon Point,46.99414,-124.12703666666668,2021,NA,Library1,3/8/22,2021-07-27 00:00:00,0-0.5,flood,light,none,28.0,by_foot,0.5,present,"thick shoots, narrow fringe","west to east 10 m apart, along slough about 1 km from land",NA,12.5,"Jennifer Ruesink, Wesley Hull",NA,23557
pecoe108,ASV23,3197,pecoe-0108,motu22,Xiphister,Prickleback species,genus,100,7.31e-85,NA,3197,no,no,3197,no,Eukaryota,Chordata,Teleostei,Perciformes,Stichaeidae,Xiphister,0,NA,NA,NA,1,1,WA_WB,WA_WB,WB_DP,Sample,Damon Point,46.99414,-124.12703666666668,2021,NA,Library1,3/8/22,2021-07-27 00:00:00,0-0.5,flood,light,none,28.0,by_foot,0.5,present,"thick shoots, narrow fringe","west to east 10 m apart, along slough about 1 km from land",NA,12.5,"Jennifer Ruesink, Wesley Hull",NA,3197
pecoe108,ASV459,3726,pecoe-0108,motu3,Clupea pallasii,Pacific herring,species,100,1.6e-86,NA,3726,no,no,3726,no,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0,NA,Forage fish,https://www.fishbase.ca/summary/Clupea-pallasii+pallasii.html,1,1,WA_WB,WA_WB,WB_DP,Sample,Damon Point,46.99414,-124.12703666666668,2021,NA,Library1,3/8/22,2021-07-27 00:00:00,0-0.5,flood,light,none,28.0,by_foot,0.5,present,"thick shoots, narrow fringe","west to east 10 m apart, along slough about 1 km from land",NA,12.5,"Jennifer Ruesink, Wesley Hull",NA,3726
pecoe108,ASV738,2297,pecoe-0108,motu50,Salmo salar,Atlantic salmon,species,100,2.05e-85,NA,2297,no,no,2297,no,Eukaryota,Chordata,Teleostei,Salmoniformes,Salmonidae,Salmo,0,maybe from farm or food?,Salmon,https://www.fishbase.ca/summary/salmo-salar.html,1,1,WA_WB,WA_WB,WB_DP,Sample,Damon Point,46.99414,-124.12703666666668,2021,NA,Library1,3/8/22,2021-07-27 00:00:00,0-0.5,flood,light,none,28.0,by_foot,0.5,present,"thick shoots, narrow fringe","west to east 10 m apart, along slough about 1 km from land",NA,12.5,"Jennifer Ruesink, Wesley Hull",NA,2297
pecoe108,ASV1036,1308,pecoe-0108,motu14,Oncorhynchus keta,Chum salmon,species,100,7.31e-85,NA,1308,no,no,1308,no,Eukaryota,Chordata,Teleostei,Salmoniformes,Salmonidae,Oncorhynchus,0,NA,Salmon,https://www.fishbase.ca/summary/Oncorhynchus-keta.html,1,1,WA_WB,WA_WB,WB_DP,Sample,Damon Point,46.99414,-124.12703666666668,2021,NA,Library1,3/8/22,2021-07-27 00:00:00,0-0.5,flood,light,none,28.0,by_foot,0.5,present,"thick shoots, narrow fringe","west to east 10 m apart, along slough about 1 km from land",NA,12.5,"Jennifer Ruesink, Wesley Hull",NA,1308
pecoe108,ASV1104,1189,pecoe-0108,motu189,Salmo salar,Atlantic salmon,species,98.235,2.06e-80,NA,1189,no,no,1189,no,Eukaryota,Chordata,Teleostei,Salmoniformes,Salmonidae,Salmo,0,maybe from farm or food?,Salmon,https://www.fishbase.ca/summary/salmo-salar.html,1,1,WA_WB,WA_WB,WB_DP,Sample,Damon Point,46.99414,-124.12703666666668,2021,NA,Library1,3/8/22,2021-07-27 00:00:00,0-0.5,flood,light,none,28.0,by_foot,0.5,present,"thick shoots, narrow fringe","west to east 10 m apart, along slough about 1 km from land",NA,12.5,"Jennifer Ruesink, Wesley Hull",NA,1189
pecoe108,ASV2173,358,pecoe-0108,motu189,Salmo salar,Atlantic salmon,species,98.235,2.06e-80,NA,358,no,no,358,no,Eukaryota,Chordata,Teleostei,Salmoniformes,Salmonidae,Salmo,0,maybe from farm or food?,Salmon,https://www.fishbase.ca/summary/salmo-salar.html,1,1,WA_WB,WA_WB,WB_DP,Sample,Damon Point,46.99414,-124.12703666666668,2021,NA,Library1,3/8/22,2021-07-27 00:00:00,0-0.5,flood,light,none,28.0,by_foot,0.5,present,"thick shoots, narrow fringe","west to east 10 m apart, along slough about 1 km from land",NA,12.5,"Jennifer Ruesink, Wesley Hull",NA,358
pecoe108,ASV2793,213,pecoe-0108,motu22,Xiphister,Prickleback species,genus,100,7.31e-85,NA,213,no,no,213,no,Eukaryota,Chordata,Teleostei,Perciformes,Stichaeidae,Xiphister,0,NA,NA,NA,1,1,WA_WB,WA_WB,WB_DP,Sample,Damon Point,46.99414,-124.12703666666668,2021,NA,Library1,3/8/22,2021-07-27 00:00:00,0-0.5,flood,light,none,28.0,by_foot,0.5,present,"thick shoots, narrow fringe","west to east 10 m apart, along slough about 1 km from land",NA,12.5,"Jennifer Ruesink, Wesley Hull",NA,213
pecoe109,ASV1,13,pecoe-0109,motu1,Cymatogaster aggregata,Shiner perch,species,100,2.61e-84,NA,13,no,no,13,no,Eukaryota,Chordata,Teleostei,Ovalentaria incertae sedis,Embiotocidae,Cymatogaster,0,NA,Perches,https://www.fishbase.ca/summary/Cymatogaster-aggregata.html,1,1,WA_WB,WA_WB,WB_DP,Sample,Damon Point,46.99414,-124.12703666666668,2021,NA,Library1,3/8/22,2021-07-27 00:00:00,0-0.5,flood,light,none,28.0,by_foot,0.5,present,"thick shoots, narrow fringe","west to east 10 m apart, along slough about 1 km from land",NA,12.5,"Jennifer Ruesink, Wesley Hull",NA,13
pecoe109,ASV2,2797,pecoe-0109,motu2,Leptocottus armatus,Pacific staghorn sculpin,species,100,2.05e-85,NA,2797,no,no,2797,no,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Leptocottus,0,NA,Sculpins,https://www.fishbase.ca/summary/4112,1,1,WA_WB,WA_WB,WB_DP,Sample,Damon Point,46.99414,-124.12703666666668,2021,NA,Library1,3/8/22,2021-07-27 00:00:00,0-0.5,flood,light,none,28.0,by_foot,0.5,present,"thick shoots, narrow fringe","west to east 10 m apart, along slough about 1 km from land",NA,12.5,"Jennifer Ruesink, Wesley Hull",NA,2797
pecoe109,ASV54,9951,pecoe-0109,motu50,Salmo salar,Atlantic salmon,species,100,2.05e-85,NA,9951,no,no,9951,no,Eukaryota,Chordata,Teleostei,Salmoniformes,Salmonidae,Salmo,0,maybe from farm or food?,Salmon,https://www.fishbase.ca/summary/salmo-salar.html,1,1,WA_WB,WA_WB,WB_DP,Sample,Damon Point,46.99414,-124.12703666666668,2021,NA,Library1,3/8/22,2021-07-27 00:00:00,0-0.5,flood,light,none,28.0,by_foot,0.5,present,"thick shoots, narrow fringe","west to east 10 m apart, along slough about 1 km from land",NA,12.5,"Jennifer Ruesink, Wesley Hull",NA,9951
pecoe109,ASV280,11503,pecoe-0109,motu10,Paralabrax maculatofasciatus,Spotted sand bass,species,100,7.31e-85,NA,11503,no,no,11503,no,Eukaryota,Chordata,Teleostei,Perciformes,Serranidae,Paralabrax,0,south to Monterey Bay,NA,NA,1,1,WA_WB,WA_WB,WB_DP,Sample,Damon Point,46.99414,-124.12703666666668,2021,NA,Library1,3/8/22,2021-07-27 00:00:00,0-0.5,flood,light,none,28.0,by_foot,0.5,present,"thick shoots, narrow fringe","west to east 10 m apart, along slough about 1 km from land",NA,12.5,"Jennifer Ruesink, Wesley Hull",NA,11503
pecoe109,ASV1442,736,pecoe-0109,motu10,Paralabrax maculatofasciatus,Spotted sand bass,species,100,7.31e-85,NA,736,no,no,736,no,Eukaryota,Chordata,Teleostei,Perciformes,Serranidae,Paralabrax,0,south to Monterey Bay,NA,NA,1,1,WA_WB,WA_WB,WB_DP,Sample,Damon Point,46.99414,-124.12703666666668,2021,NA,Library1,3/8/22,2021-07-27 00:00:00,0-0.5,flood,light,none,28.0,by_foot,0.5,present,"thick shoots, narrow fringe","west to east 10 m apart, along slough about 1 km from land",NA,12.5,"Jennifer Ruesink, Wesley Hull",NA,736
pecoe109,ASV2113,377,pecoe-0109,motu818,Leptocottus armatus,Pacific staghorn sculpin,species,99.408,3.42e-83,NA,377,no,no,377,no,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Leptocottus,0,NA,Sculpins,https://www.fishbase.ca/summary/4112,1,1,WA_WB,WA_WB,WB_DP,Sample,Damon Point,46.99414,-124.12703666666668,2021,NA,Library1,3/8/22,2021-07-27 00:00:00,0-0.5,flood,light,none,28.0,by_foot,0.5,present,"thick shoots, narrow fringe","west to east 10 m apart, along slough about 1 km from land",NA,12.5,"Jennifer Ruesink, Wesley Hull",NA,377
