asv,reads_raw,sample_id,motu,found_taxa,common_name,rank,identity_percentage,evalue,in_ctrl_field,reads_adjust_field,ctrl_field0,ctrl_fieldlab0,reads_adjust_lab,ctrl_lab0,kingdom,phylum,class,order,family,genus,freshwater_only,biogeographical_notes,group,fish_base_url,n_dups,motu_pa,region_code,region_name,site_code,treatment,location_name,decimal_latitude,decimal_longitude,year,extraction_blank,library,dna_extraction_date,sample_collection_date,swell_m,tide,wind,rain,salinity_psu,collection_method,bottom_depth_m,seagrass_presence,seagrass_notes,describe_transect,notes,temperature_c,collection_time_24h,notes_about_sample,lab_notes,extraction_notes,organization_participants,reads_adjust
ASV2825,208,pecoe-0582,motu1119,Unknown organism,Unknown organism,offtarget,94.466,5.15e-108,NA,208,no,no,208,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,WA_PSa,WA_PS,PS_SH,Sample,Ship Harbour,48.50499389,-122.67190670333332,2022,exblank-2022-033,Library 1,45044,26/07/2022,0-0.5,low,none,none,NA,by_boat,1.75m,present,"height 1.2m, cover 65-75%, high density",NA,NA,NA,09:00:00,1000 mL,NA,NA,"Sobocinski, Bugaj, Stewart",208
ASV2835,206,pecoe-0582,motu1123,Unknown bacteria,Bacteria,offtarget,100,7.07e-142,NA,206,no,no,206,no,Bacteria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,WA_PSa,WA_PS,PS_SH,Sample,Ship Harbour,48.50499389,-122.67190670333332,2022,exblank-2022-033,Library 1,45044,26/07/2022,0-0.5,low,none,none,NA,by_boat,1.75m,present,"height 1.2m, cover 65-75%, high density",NA,NA,NA,09:00:00,1000 mL,NA,NA,"Sobocinski, Bugaj, Stewart",206
ASV3073,24,pecoe-0582,motu1240,Bacteria,Bacteria,offtarget,91.829,5.299999999999999e-98,NA,24,no,no,24,no,Bacteria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,WA_PSa,WA_PS,PS_SH,Sample,Ship Harbour,48.50499389,-122.67190670333332,2022,exblank-2022-033,Library 1,45044,26/07/2022,0-0.5,low,none,none,NA,by_boat,1.75m,present,"height 1.2m, cover 65-75%, high density",NA,NA,NA,09:00:00,1000 mL,NA,NA,"Sobocinski, Bugaj, Stewart",24
ASV1,28584,pecoe-0583,motu1,Cymatogaster aggregata,Shiner perch,species,100,2.61e-84,NA,28584,no,no,28584,no,Eukaryota,Chordata,Teleostei,Ovalentaria incertae sedis,Embiotocidae,Cymatogaster,0,NA,Perches,https://www.fishbase.ca/summary/Cymatogaster-aggregata.html,1,1,WA_PSa,WA_PS,PS_SH,Sample,Ship Harbour,48.50499389,-122.67190670333332,2022,exblank-2022-033,Library 1,45044,26/07/2022,0-0.5,low,none,none,NA,by_boat,1.75m,present,"height 1.2m, cover 65-75%, high density",NA,NA,NA,09:05:00,900 mL,NA,NA,"Sobocinski, Bugaj, Stewart",28584
ASV8,51734,pecoe-0583,motu8,Pholis ornata,Saddleback gunnel,species,100,2.61e-84,NA,51734,no,no,51734,no,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0,north to 36°,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/3806,1,1,WA_PSa,WA_PS,PS_SH,Sample,Ship Harbour,48.50499389,-122.67190670333332,2022,exblank-2022-033,Library 1,45044,26/07/2022,0-0.5,low,none,none,NA,by_boat,1.75m,present,"height 1.2m, cover 65-75%, high density",NA,NA,NA,09:05:00,900 mL,NA,NA,"Sobocinski, Bugaj, Stewart",51734
ASV13,16032,pecoe-0583,motu13,Oligocottus,Oligocottus sculpin species,genus,100,2.61e-84,NA,16032,no,no,16032,no,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Oligocottus,0,NA,NA,NA,1,1,WA_PSa,WA_PS,PS_SH,Sample,Ship Harbour,48.50499389,-122.67190670333332,2022,exblank-2022-033,Library 1,45044,26/07/2022,0-0.5,low,none,none,NA,by_boat,1.75m,present,"height 1.2m, cover 65-75%, high density",NA,NA,NA,09:05:00,900 mL,NA,NA,"Sobocinski, Bugaj, Stewart",16032
ASV19,20899,pecoe-0583,motu19,Pleuronectidae,Flatfish family,family,100,7.31e-85,NA,20899,no,no,20899,no,Eukaryota,Chordata,Teleostei,Pleuronectiformes,Pleuronectidae,NA,0,NA,NA,NA,1,1,WA_PSa,WA_PS,PS_SH,Sample,Ship Harbour,48.50499389,-122.67190670333332,2022,exblank-2022-033,Library 1,45044,26/07/2022,0-0.5,low,none,none,NA,by_boat,1.75m,present,"height 1.2m, cover 65-75%, high density",NA,NA,NA,09:05:00,900 mL,NA,NA,"Sobocinski, Bugaj, Stewart",20899
ASV119,1141,pecoe-0583,motu89,Unknown organism,Unknown organism,offtarget,100,2.31e-131,NA,1141,no,no,1141,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,WA_PSa,WA_PS,PS_SH,Sample,Ship Harbour,48.50499389,-122.67190670333332,2022,exblank-2022-033,Library 1,45044,26/07/2022,0-0.5,low,none,none,NA,by_boat,1.75m,present,"height 1.2m, cover 65-75%, high density",NA,NA,NA,09:05:00,900 mL,NA,NA,"Sobocinski, Bugaj, Stewart",1141
ASV727,79,pecoe-0583,motu334,Bacillariophyta,Diatom,offtarget,98.814,2.3299999999999998e-126,NA,79,no,no,79,no,Eukaryota,Bacillariophyta,Mediophyceae,Hemiaulales,Hemiaulaceae,Eucampia,NA,NA,NA,NA,NA,1,WA_PSa,WA_PS,PS_SH,Sample,Ship Harbour,48.50499389,-122.67190670333332,2022,exblank-2022-033,Library 1,45044,26/07/2022,0-0.5,low,none,none,NA,by_boat,1.75m,present,"height 1.2m, cover 65-75%, high density",NA,NA,NA,09:05:00,900 mL,NA,NA,"Sobocinski, Bugaj, Stewart",79
ASV369,268,pecoe-0583,motu200,Gammaproteobacteria,Bacteria,offtarget,100,2.31e-131,NA,268,no,no,268,no,Bacteria,Pseudomonadota,Gammaproteobacteria,Alteromonadales,Psychromonadaceae,Psychromonas,NA,NA,NA,NA,NA,1,WA_PSa,WA_PS,PS_SH,Sample,Ship Harbour,48.50499389,-122.67190670333332,2022,exblank-2022-033,Library 1,45044,26/07/2022,0-0.5,low,none,none,NA,by_boat,1.75m,present,"height 1.2m, cover 65-75%, high density",NA,NA,NA,09:05:00,900 mL,NA,NA,"Sobocinski, Bugaj, Stewart",268
ASV1676,207,pecoe-0583,motu664,Bacteria,Bacteria,offtarget,95.918,3.079999999999999e-110,NA,207,no,no,207,no,Bacteria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,WA_PSa,WA_PS,PS_SH,Sample,Ship Harbour,48.50499389,-122.67190670333332,2022,exblank-2022-033,Library 1,45044,26/07/2022,0-0.5,low,none,none,NA,by_boat,1.75m,present,"height 1.2m, cover 65-75%, high density",NA,NA,NA,09:05:00,900 mL,NA,NA,"Sobocinski, Bugaj, Stewart",207
ASV2674,25,pecoe-0583,motu1050,Unknown bacteria,Bacteria,offtarget,98.047,1.1000000000000002e-124,NA,25,no,no,25,no,Bacteria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,WA_PSa,WA_PS,PS_SH,Sample,Ship Harbour,48.50499389,-122.67190670333332,2022,exblank-2022-033,Library 1,45044,26/07/2022,0-0.5,low,none,none,NA,by_boat,1.75m,present,"height 1.2m, cover 65-75%, high density",NA,NA,NA,09:05:00,900 mL,NA,NA,"Sobocinski, Bugaj, Stewart",25
ASV1,31764,pecoe-0584,motu1,Cymatogaster aggregata,Shiner perch,species,100,2.61e-84,NA,31764,no,no,31764,no,Eukaryota,Chordata,Teleostei,Ovalentaria incertae sedis,Embiotocidae,Cymatogaster,0,NA,Perches,https://www.fishbase.ca/summary/Cymatogaster-aggregata.html,1,1,WA_PSa,WA_PS,PS_SH,Sample,Ship Harbour,48.50499389,-122.67190670333332,2022,exblank-2022-033,Library 1,45044,26/07/2022,0-0.5,low,none,none,NA,by_boat,1.75m,present,"height 1.2m, cover 65-75%, high density",NA,NA,NA,09:10:00,900 mL,NA,NA,"Sobocinski, Bugaj, Stewart",31764
ASV2,3660,pecoe-0584,motu2,Leptocottus armatus,Pacific staghorn sculpin,species,100,2.05e-85,NA,3660,no,no,3613,no,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Leptocottus,0,NA,Sculpins,https://www.fishbase.ca/summary/4112,1,1,WA_PSa,WA_PS,PS_SH,Sample,Ship Harbour,48.50499389,-122.67190670333332,2022,exblank-2022-033,Library 1,45044,26/07/2022,0-0.5,low,none,none,NA,by_boat,1.75m,present,"height 1.2m, cover 65-75%, high density",NA,NA,NA,09:10:00,900 mL,NA,NA,"Sobocinski, Bugaj, Stewart",3613
ASV5,10320,pecoe-0584,motu5,Pholis laeta,Crescent gunnel,species,100,2.61e-84,NA,10320,no,no,10320,no,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0,north to northern California,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/Pholis-laeta.html,1,1,WA_PSa,WA_PS,PS_SH,Sample,Ship Harbour,48.50499389,-122.67190670333332,2022,exblank-2022-033,Library 1,45044,26/07/2022,0-0.5,low,none,none,NA,by_boat,1.75m,present,"height 1.2m, cover 65-75%, high density",NA,NA,NA,09:10:00,900 mL,NA,NA,"Sobocinski, Bugaj, Stewart",10320
ASV8,3967,pecoe-0584,motu8,Pholis ornata,Saddleback gunnel,species,100,2.61e-84,NA,3967,no,no,3967,no,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0,north to 36°,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/3806,1,1,WA_PSa,WA_PS,PS_SH,Sample,Ship Harbour,48.50499389,-122.67190670333332,2022,exblank-2022-033,Library 1,45044,26/07/2022,0-0.5,low,none,none,NA,by_boat,1.75m,present,"height 1.2m, cover 65-75%, high density",NA,NA,NA,09:10:00,900 mL,NA,NA,"Sobocinski, Bugaj, Stewart",3967
ASV13,3896,pecoe-0584,motu13,Oligocottus,Oligocottus sculpin species,genus,100,2.61e-84,NA,3896,no,no,3896,no,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Oligocottus,0,NA,NA,NA,1,1,WA_PSa,WA_PS,PS_SH,Sample,Ship Harbour,48.50499389,-122.67190670333332,2022,exblank-2022-033,Library 1,45044,26/07/2022,0-0.5,low,none,none,NA,by_boat,1.75m,present,"height 1.2m, cover 65-75%, high density",NA,NA,NA,09:10:00,900 mL,NA,NA,"Sobocinski, Bugaj, Stewart",3896
ASV15,13548,pecoe-0584,motu15,Myoxocephalus,Myoxocephalus sculpin species,genus,100,7.31e-85,NA,13548,no,no,13548,no,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Myoxocephalus,0,NA,NA,NA,1,1,WA_PSa,WA_PS,PS_SH,Sample,Ship Harbour,48.50499389,-122.67190670333332,2022,exblank-2022-033,Library 1,45044,26/07/2022,0-0.5,low,none,none,NA,by_boat,1.75m,present,"height 1.2m, cover 65-75%, high density",NA,NA,NA,09:10:00,900 mL,NA,NA,"Sobocinski, Bugaj, Stewart",13548
ASV19,4087,pecoe-0584,motu19,Pleuronectidae,Flatfish family,family,100,7.31e-85,NA,4087,no,no,4087,no,Eukaryota,Chordata,Teleostei,Pleuronectiformes,Pleuronectidae,NA,0,NA,NA,NA,1,1,WA_PSa,WA_PS,PS_SH,Sample,Ship Harbour,48.50499389,-122.67190670333332,2022,exblank-2022-033,Library 1,45044,26/07/2022,0-0.5,low,none,none,NA,by_boat,1.75m,present,"height 1.2m, cover 65-75%, high density",NA,NA,NA,09:10:00,900 mL,NA,NA,"Sobocinski, Bugaj, Stewart",4087
ASV33,7187,pecoe-0584,motu31,Anoplarchus,Cockscomb species,genus,100,7.31e-85,NA,7187,no,no,7187,no,Eukaryota,Chordata,Teleostei,Perciformes,Stichaeidae,Anoplarchus,0,NA,NA,NA,1,1,WA_PSa,WA_PS,PS_SH,Sample,Ship Harbour,48.50499389,-122.67190670333332,2022,exblank-2022-033,Library 1,45044,26/07/2022,0-0.5,low,none,none,NA,by_boat,1.75m,present,"height 1.2m, cover 65-75%, high density",NA,NA,NA,09:10:00,900 mL,NA,NA,"Sobocinski, Bugaj, Stewart",7187
ASV114,63,pecoe-0584,motu89,Unknown organism,Unknown organism,offtarget,100,2.31e-131,NA,63,no,no,63,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,WA_PSa,WA_PS,PS_SH,Sample,Ship Harbour,48.50499389,-122.67190670333332,2022,exblank-2022-033,Library 1,45044,26/07/2022,0-0.5,low,none,none,NA,by_boat,1.75m,present,"height 1.2m, cover 65-75%, high density",NA,NA,NA,09:10:00,900 mL,NA,NA,"Sobocinski, Bugaj, Stewart",63
ASV594,38,pecoe-0584,motu281,Unknown organism,Unknown organism,offtarget,100,2.31e-131,NA,38,no,no,38,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,WA_PSa,WA_PS,PS_SH,Sample,Ship Harbour,48.50499389,-122.67190670333332,2022,exblank-2022-033,Library 1,45044,26/07/2022,0-0.5,low,none,none,NA,by_boat,1.75m,present,"height 1.2m, cover 65-75%, high density",NA,NA,NA,09:10:00,900 mL,NA,NA,"Sobocinski, Bugaj, Stewart",38
ASV860,1806,pecoe-0584,motu5,Pholis laeta,Crescent gunnel,species,100,2.61e-84,NA,1806,no,no,1806,no,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0,north to northern California,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/Pholis-laeta.html,1,1,WA_PSa,WA_PS,PS_SH,Sample,Ship Harbour,48.50499389,-122.67190670333332,2022,exblank-2022-033,Library 1,45044,26/07/2022,0-0.5,low,none,none,NA,by_boat,1.75m,present,"height 1.2m, cover 65-75%, high density",NA,NA,NA,09:10:00,900 mL,NA,NA,"Sobocinski, Bugaj, Stewart",1806
ASV387,364,pecoe-0584,motu208,Unknown organism,Unknown organism,offtarget,100,2.31e-131,NA,364,no,no,364,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,WA_PSa,WA_PS,PS_SH,Sample,Ship Harbour,48.50499389,-122.67190670333332,2022,exblank-2022-033,Library 1,45044,26/07/2022,0-0.5,low,none,none,NA,by_boat,1.75m,present,"height 1.2m, cover 65-75%, high density",NA,NA,NA,09:10:00,900 mL,NA,NA,"Sobocinski, Bugaj, Stewart",364
ASV727,264,pecoe-0584,motu334,Bacillariophyta,Diatom,offtarget,98.814,2.3299999999999998e-126,NA,264,no,no,264,no,Eukaryota,Bacillariophyta,Mediophyceae,Hemiaulales,Hemiaulaceae,Eucampia,NA,NA,NA,NA,NA,1,WA_PSa,WA_PS,PS_SH,Sample,Ship Harbour,48.50499389,-122.67190670333332,2022,exblank-2022-033,Library 1,45044,26/07/2022,0-0.5,low,none,none,NA,by_boat,1.75m,present,"height 1.2m, cover 65-75%, high density",NA,NA,NA,09:10:00,900 mL,NA,NA,"Sobocinski, Bugaj, Stewart",264
ASV1,18173,pecoe-0585,motu1,Cymatogaster aggregata,Shiner perch,species,100,2.61e-84,NA,18173,no,no,18173,no,Eukaryota,Chordata,Teleostei,Ovalentaria incertae sedis,Embiotocidae,Cymatogaster,0,NA,Perches,https://www.fishbase.ca/summary/Cymatogaster-aggregata.html,1,1,WA_PSa,WA_PS,PS_SH,Sample,Ship Harbour,48.50499389,-122.67190670333332,2022,exblank-2022-033,Library 1,45044,26/07/2022,0-0.5,low,none,none,NA,by_boat,1.75m,present,"height 1.2m, cover 65-75%, high density",NA,NA,NA,09:15:00,-,900 mL,NA,"Sobocinski, Bugaj, Stewart",18173
ASV2,16016,pecoe-0585,motu2,Leptocottus armatus,Pacific staghorn sculpin,species,100,2.05e-85,NA,16016,no,no,15969,no,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Leptocottus,0,NA,Sculpins,https://www.fishbase.ca/summary/4112,1,1,WA_PSa,WA_PS,PS_SH,Sample,Ship Harbour,48.50499389,-122.67190670333332,2022,exblank-2022-033,Library 1,45044,26/07/2022,0-0.5,low,none,none,NA,by_boat,1.75m,present,"height 1.2m, cover 65-75%, high density",NA,NA,NA,09:15:00,-,900 mL,NA,"Sobocinski, Bugaj, Stewart",15969
ASV5,23047,pecoe-0585,motu5,Pholis laeta,Crescent gunnel,species,100,2.61e-84,NA,23047,no,no,23047,no,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0,north to northern California,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/Pholis-laeta.html,1,1,WA_PSa,WA_PS,PS_SH,Sample,Ship Harbour,48.50499389,-122.67190670333332,2022,exblank-2022-033,Library 1,45044,26/07/2022,0-0.5,low,none,none,NA,by_boat,1.75m,present,"height 1.2m, cover 65-75%, high density",NA,NA,NA,09:15:00,-,900 mL,NA,"Sobocinski, Bugaj, Stewart",23047
ASV8,4919,pecoe-0585,motu8,Pholis ornata,Saddleback gunnel,species,100,2.61e-84,NA,4919,no,no,4919,no,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0,north to 36°,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/3806,1,1,WA_PSa,WA_PS,PS_SH,Sample,Ship Harbour,48.50499389,-122.67190670333332,2022,exblank-2022-033,Library 1,45044,26/07/2022,0-0.5,low,none,none,NA,by_boat,1.75m,present,"height 1.2m, cover 65-75%, high density",NA,NA,NA,09:15:00,-,900 mL,NA,"Sobocinski, Bugaj, Stewart",4919
ASV15,3832,pecoe-0585,motu15,Myoxocephalus,Myoxocephalus sculpin species,genus,100,7.31e-85,NA,3832,no,no,3832,no,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Myoxocephalus,0,NA,NA,NA,1,1,WA_PSa,WA_PS,PS_SH,Sample,Ship Harbour,48.50499389,-122.67190670333332,2022,exblank-2022-033,Library 1,45044,26/07/2022,0-0.5,low,none,none,NA,by_boat,1.75m,present,"height 1.2m, cover 65-75%, high density",NA,NA,NA,09:15:00,-,900 mL,NA,"Sobocinski, Bugaj, Stewart",3832
ASV19,13268,pecoe-0585,motu19,Pleuronectidae,Flatfish family,family,100,7.31e-85,NA,13268,no,no,13268,no,Eukaryota,Chordata,Teleostei,Pleuronectiformes,Pleuronectidae,NA,0,NA,NA,NA,1,1,WA_PSa,WA_PS,PS_SH,Sample,Ship Harbour,48.50499389,-122.67190670333332,2022,exblank-2022-033,Library 1,45044,26/07/2022,0-0.5,low,none,none,NA,by_boat,1.75m,present,"height 1.2m, cover 65-75%, high density",NA,NA,NA,09:15:00,-,900 mL,NA,"Sobocinski, Bugaj, Stewart",13268
ASV20,2962,pecoe-0585,motu20,Lumpenus sagitta,Snake prickleback,species,100,7.31e-85,NA,2962,no,no,2962,no,Eukaryota,Chordata,Teleostei,Perciformes,Stichaeidae,Lumpenus,0,north to San Francisco,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/Lumpenus-sagitta.html,1,1,WA_PSa,WA_PS,PS_SH,Sample,Ship Harbour,48.50499389,-122.67190670333332,2022,exblank-2022-033,Library 1,45044,26/07/2022,0-0.5,low,none,none,NA,by_boat,1.75m,present,"height 1.2m, cover 65-75%, high density",NA,NA,NA,09:15:00,-,900 mL,NA,"Sobocinski, Bugaj, Stewart",2962
ASV68,5851,pecoe-0585,motu61,Aulorhynchus flavidus,Tube-snout,species,100,7.31e-85,NA,5851,no,no,5851,no,Eukaryota,Chordata,Teleostei,Perciformes,Aulorhynchidae,Aulorhynchus,0,NA,Other,https://www.fishbase.ca/summary/3270,1,1,WA_PSa,WA_PS,PS_SH,Sample,Ship Harbour,48.50499389,-122.67190670333332,2022,exblank-2022-033,Library 1,45044,26/07/2022,0-0.5,low,none,none,NA,by_boat,1.75m,present,"height 1.2m, cover 65-75%, high density",NA,NA,NA,09:15:00,-,900 mL,NA,"Sobocinski, Bugaj, Stewart",5851
ASV387,331,pecoe-0585,motu208,Unknown organism,Unknown organism,offtarget,100,2.31e-131,NA,331,no,no,331,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,WA_PSa,WA_PS,PS_SH,Sample,Ship Harbour,48.50499389,-122.67190670333332,2022,exblank-2022-033,Library 1,45044,26/07/2022,0-0.5,low,none,none,NA,by_boat,1.75m,present,"height 1.2m, cover 65-75%, high density",NA,NA,NA,09:15:00,-,900 mL,NA,"Sobocinski, Bugaj, Stewart",331
ASV1157,52,pecoe-0585,motu474,Bacteria,Bacteria,offtarget,91.732,2.4299999999999993e-96,NA,52,no,no,52,no,Bacteria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,WA_PSa,WA_PS,PS_SH,Sample,Ship Harbour,48.50499389,-122.67190670333332,2022,exblank-2022-033,Library 1,45044,26/07/2022,0-0.5,low,none,none,NA,by_boat,1.75m,present,"height 1.2m, cover 65-75%, high density",NA,NA,NA,09:15:00,-,900 mL,NA,"Sobocinski, Bugaj, Stewart",52
ASV1,23,pecoe-0586,motu1,Cymatogaster aggregata,Shiner perch,species,100,2.61e-84,yes,0,yes,yes,5,no,Eukaryota,Chordata,Teleostei,Ovalentaria incertae sedis,Embiotocidae,Cymatogaster,0,NA,Perches,https://www.fishbase.ca/summary/Cymatogaster-aggregata.html,1,1,WA_PSa,WA_PS,PS_SP,Field blank,Shannon Point,48.5092333333,-122.6861,2022,exblank-2022-034,Library 1,45046,26/07/2022,0-0.5,flood,light,none,NA,by_boat,1.75m,present,"patchy, canopy height > 2 ft",NA,NA,NA,NA,1000 mL filtered,1000 mL,NA,"Sobocinski, Bugaj, Stewart",0
ASV1,30027,pecoe-0587,motu1,Cymatogaster aggregata,Shiner perch,species,100,2.61e-84,yes,30004,no,no,30009,no,Eukaryota,Chordata,Teleostei,Ovalentaria incertae sedis,Embiotocidae,Cymatogaster,0,NA,Perches,https://www.fishbase.ca/summary/Cymatogaster-aggregata.html,1,1,WA_PSa,WA_PS,PS_SP,Sample,Shannon Point,48.5092333333,-122.6861,2022,exblank-2022-034,Library 1,45046,26/07/2022,0-0.5,flood,light,none,NA,by_boat,1.75m,present,"patchy, canopy height > 2 ft",NA,NA,NA,13:00:00,900 mL,NA,NA,"Sobocinski, Bugaj, Stewart",29986
ASV16,47893,pecoe-0587,motu16,Enophrys bison,Buffalo sculpin,species,100,2.61e-84,NA,47893,no,no,47893,no,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Enophrys,0,north to Monterrey Bay,Sculpins,https://www.fishbase.ca/summary/Enophrys-bison.html,1,1,WA_PSa,WA_PS,PS_SP,Sample,Shannon Point,48.5092333333,-122.6861,2022,exblank-2022-034,Library 1,45046,26/07/2022,0-0.5,flood,light,none,NA,by_boat,1.75m,present,"patchy, canopy height > 2 ft",NA,NA,NA,13:00:00,900 mL,NA,NA,"Sobocinski, Bugaj, Stewart",47893
ASV27,14427,pecoe-0587,motu25,Ammodytes personatus,Pacific sandlance,species,100,7.31e-85,NA,14427,no,no,14427,no,Eukaryota,Chordata,Teleostei,Perciformes,Ammodytidae,Ammodytes,0,NA,Forage fish,https://www.fishbase.ca/summary/Ammodytes-personatus.html,1,1,WA_PSa,WA_PS,PS_SP,Sample,Shannon Point,48.5092333333,-122.6861,2022,exblank-2022-034,Library 1,45046,26/07/2022,0-0.5,flood,light,none,NA,by_boat,1.75m,present,"patchy, canopy height > 2 ft",NA,NA,NA,13:00:00,900 mL,NA,NA,"Sobocinski, Bugaj, Stewart",14427
ASV114,111,pecoe-0587,motu89,Unknown organism,Unknown organism,offtarget,100,2.31e-131,NA,111,no,no,111,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,WA_PSa,WA_PS,PS_SP,Sample,Shannon Point,48.5092333333,-122.6861,2022,exblank-2022-034,Library 1,45046,26/07/2022,0-0.5,flood,light,none,NA,by_boat,1.75m,present,"patchy, canopy height > 2 ft",NA,NA,NA,13:00:00,900 mL,NA,NA,"Sobocinski, Bugaj, Stewart",111
ASV1,38,pecoe-0588,motu1,Cymatogaster aggregata,Shiner perch,species,100,2.61e-84,yes,15,no,yes,20,no,Eukaryota,Chordata,Teleostei,Ovalentaria incertae sedis,Embiotocidae,Cymatogaster,0,NA,Perches,https://www.fishbase.ca/summary/Cymatogaster-aggregata.html,1,1,WA_PSa,WA_PS,PS_SP,Sample,Shannon Point,48.5092333333,-122.6861,2022,exblank-2022-034,Library 1,45046,26/07/2022,0-0.5,flood,light,none,NA,by_boat,1.75m,present,"patchy, canopy height > 2 ft",NA,NA,NA,13:15:00,800 mL,NA,NA,"Sobocinski, Bugaj, Stewart",0
ASV16,26496,pecoe-0588,motu16,Enophrys bison,Buffalo sculpin,species,100,2.61e-84,NA,26496,no,no,26496,no,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Enophrys,0,north to Monterrey Bay,Sculpins,https://www.fishbase.ca/summary/Enophrys-bison.html,1,1,WA_PSa,WA_PS,PS_SP,Sample,Shannon Point,48.5092333333,-122.6861,2022,exblank-2022-034,Library 1,45046,26/07/2022,0-0.5,flood,light,none,NA,by_boat,1.75m,present,"patchy, canopy height > 2 ft",NA,NA,NA,13:15:00,800 mL,NA,NA,"Sobocinski, Bugaj, Stewart",26496
ASV33,23792,pecoe-0588,motu31,Anoplarchus,Cockscomb species,genus,100,7.31e-85,NA,23792,no,no,23792,no,Eukaryota,Chordata,Teleostei,Perciformes,Stichaeidae,Anoplarchus,0,NA,NA,NA,1,1,WA_PSa,WA_PS,PS_SP,Sample,Shannon Point,48.5092333333,-122.6861,2022,exblank-2022-034,Library 1,45046,26/07/2022,0-0.5,flood,light,none,NA,by_boat,1.75m,present,"patchy, canopy height > 2 ft",NA,NA,NA,13:15:00,800 mL,NA,NA,"Sobocinski, Bugaj, Stewart",23792
ASV30,12145,pecoe-0588,motu28,Apodichthys flavidus,Penpoint gunnel,species,100,2.61e-84,NA,12145,no,no,12145,no,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Apodichthys,0,NA,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/Apodichthys-flavidus.html,1,1,WA_PSa,WA_PS,PS_SP,Sample,Shannon Point,48.5092333333,-122.6861,2022,exblank-2022-034,Library 1,45046,26/07/2022,0-0.5,flood,light,none,NA,by_boat,1.75m,present,"patchy, canopy height > 2 ft",NA,NA,NA,13:15:00,800 mL,NA,NA,"Sobocinski, Bugaj, Stewart",12145
ASV7,1010,pecoe-0588,motu7,Bos,Cow,offtarget,100,2.61e-84,NA,1010,no,no,1010,no,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,1,WA_PSa,WA_PS,PS_SP,Sample,Shannon Point,48.5092333333,-122.6861,2022,exblank-2022-034,Library 1,45046,26/07/2022,0-0.5,flood,light,none,NA,by_boat,1.75m,present,"patchy, canopy height > 2 ft",NA,NA,NA,13:15:00,800 mL,NA,NA,"Sobocinski, Bugaj, Stewart",1010
ASV114,143,pecoe-0588,motu89,Unknown organism,Unknown organism,offtarget,100,2.31e-131,NA,143,no,no,143,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,WA_PSa,WA_PS,PS_SP,Sample,Shannon Point,48.5092333333,-122.6861,2022,exblank-2022-034,Library 1,45046,26/07/2022,0-0.5,flood,light,none,NA,by_boat,1.75m,present,"patchy, canopy height > 2 ft",NA,NA,NA,13:15:00,800 mL,NA,NA,"Sobocinski, Bugaj, Stewart",143
