sample_id,treatment,motu,reads_raw,found_taxa,common_name,site_code,region_name,region_code,decimal_latitude,decimal_longitude,genus,family,order,class,asv,rank,found_taxa_asv,common_name_asv,rank_asv,identity_percentage,evalue,kingdom,phylum,freshwater_only,motu_pa,sample_collection_date,collection_time,filter_time,extraction_blank,volume_filtered,year,sample_notes,location_name,personnel,swell_m,salinity_psu,temperature_c,collection_method,bottom_depth_m,seagrass_presence,seagrass_notes,describe_transect,notes,region_name_label,region_code_label,seq_method,sample_box,pcr_blank
pecoe-0686,NA,motu3,191047,Clupea pallasii,Pacific herring,WB_BC,WA_WB,WA_WB,46.64016,-123.94413,Clupea,Clupeidae,Clupeiformes,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0686,NA,motu3,191047,Clupea pallasii,Pacific herring,WB_BC,WA_WB,WA_WB,46.64016,-123.94413,Clupea,Clupeidae,Clupeiformes,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0686,NA,motu87,136176,Clupea pallasii,Pacific herring,WB_BC,WA_WB,WA_WB,46.64016,-123.94413,Clupea,Clupeidae,Clupeiformes,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0686,NA,motu61,19,No BLAST hit,No BLAST hit,WB_BC,WA_WB,WA_WB,46.64016,-123.94413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0686,NA,motu61,19,No BLAST hit,No BLAST hit,WB_BC,WA_WB,WA_WB,46.64016,-123.94413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0691,NA,motu61,32,No BLAST hit,No BLAST hit,WB_PA,WA_WB,WA_WB,46.49544,-124.02619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0691,NA,motu61,32,No BLAST hit,No BLAST hit,WB_PA,WA_WB,WA_WB,46.49544,-124.02619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0715,NA,motu1,153688,Cymatogaster aggregata,Shiner perch,CC_PBA,BC_CC,BC_CC,51.6464,-128.11896,Cymatogaster,Embiotocidae,Ovalentaria incertae sedis,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0715,NA,motu1,153688,Cymatogaster aggregata,Shiner perch,CC_PBA,BC_CC,BC_CC,51.6464,-128.11896,Cymatogaster,Embiotocidae,Ovalentaria incertae sedis,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0715,NA,motu5,136832,Gasterosteus aculeatus,Three-spined stickleback,CC_PBA,BC_CC,BC_CC,51.6464,-128.11896,Gasterosteus,Gasterosteidae,Perciformes,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0715,NA,motu5,136832,Gasterosteus aculeatus,Three-spined stickleback,CC_PBA,BC_CC,BC_CC,51.6464,-128.11896,Gasterosteus,Gasterosteidae,Perciformes,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0715,NA,motu10,3,Syngnathus californiensis,Bay pipefish,CC_PBA,BC_CC,BC_CC,51.6464,-128.11896,Syngnathus,Syngnathidae,Syngnathiformes,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0715,NA,motu10,3,Syngnathus californiensis,Bay pipefish,CC_PBA,BC_CC,BC_CC,51.6464,-128.11896,Syngnathus,Syngnathidae,Syngnathiformes,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0715,NA,motu21,3,Anoplarchus,Cockscomb species,CC_PBA,BC_CC,BC_CC,51.6464,-128.11896,Anoplarchus,Stichaeidae,Perciformes,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0715,NA,motu21,3,Anoplarchus,Cockscomb species,CC_PBA,BC_CC,BC_CC,51.6464,-128.11896,Anoplarchus,Stichaeidae,Perciformes,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0715,NA,motu38,7,Cottus,Cottus sculpin species,CC_PBA,BC_CC,BC_CC,51.6464,-128.11896,Cottus,Cottidae,Perciformes,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0715,NA,motu61,2705,No BLAST hit,No BLAST hit,CC_PBA,BC_CC,BC_CC,51.6464,-128.11896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0715,NA,motu61,2705,No BLAST hit,No BLAST hit,CC_PBA,BC_CC,BC_CC,51.6464,-128.11896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0725,NA,motu2111,20,Unknown organism,Unknown organism,CC_GOG1,BC_CC,BC_CC,51.92397,-128.4673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0731,NA,motu61,6,No BLAST hit,No BLAST hit,HG_LIE,BC_HG,BC_HGa,52.23234,-131.28337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0731,NA,motu61,6,No BLAST hit,No BLAST hit,HG_LIE,BC_HG,BC_HGa,52.23234,-131.28337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0741,NA,motu61,1,No BLAST hit,No BLAST hit,HG_BH,BC_HG,BC_HGa,52.34843,-131.36375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0741,NA,motu61,1,No BLAST hit,No BLAST hit,HG_BH,BC_HG,BC_HGa,52.34843,-131.36375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0787,NA,motu45,455029,No BLAST hit,No BLAST hit,NV_KB,BC_NV,BC_NV,50.4963966,-127.8562984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0792,NA,motu61,5,No BLAST hit,No BLAST hit,NV_KC,BC_NV,BC_NV,50.521548,-127.576556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0792,NA,motu61,5,No BLAST hit,No BLAST hit,NV_KC,BC_NV,BC_NV,50.521548,-127.576556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0796,NA,motu1216,224,Tenacibaculum,Bacteria,NV_PC,BC_NV,BC_NV,50.5176714,-127.6544689,Tenacibaculum,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0806,NA,motu61,387,No BLAST hit,No BLAST hit,LA_JD,CA_LA,CA_LA,33.7617344,-118.1203273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0806,NA,motu61,387,No BLAST hit,No BLAST hit,LA_JD,CA_LA,CA_LA,33.7617344,-118.1203273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0806,NA,motu2124,17,Unknown organism,Unknown organism,LA_JD,CA_LA,CA_LA,33.7617344,-118.1203273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0811,NA,motu61,271,No BLAST hit,No BLAST hit,LA_MS,CA_LA,CA_LA,33.7680452,-118.1285217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0811,NA,motu61,271,No BLAST hit,No BLAST hit,LA_MS,CA_LA,CA_LA,33.7680452,-118.1285217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0821,NA,motu2124,2,Unknown organism,Unknown organism,LA_UN,CA_LA,CA_LA,33.6213162,-117.8994115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0826,NA,motu61,21,No BLAST hit,No BLAST hit,LA_LN,CA_LA,CA_LA,33.602146,-117.8826433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0826,NA,motu61,21,No BLAST hit,No BLAST hit,LA_LN,CA_LA,CA_LA,33.602146,-117.8826433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0840,NA,motu544,2,No BLAST hit,No BLAST hit,IC_SHS,BC_IC,BC_IC,50.09095,-125.045067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0841,NA,motu61,9,No BLAST hit,No BLAST hit,IC_SMB,BC_IC,BC_IC,50.035883,-124.995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0841,NA,motu61,9,No BLAST hit,No BLAST hit,IC_SMB,BC_IC,BC_IC,50.035883,-124.995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0848,NA,motu3,4,Clupea pallasii,Pacific herring,IC_MAB,BC_IC,BC_IC,50.11775,-125.226367,Clupea,Clupeidae,Clupeiformes,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0848,NA,motu3,4,Clupea pallasii,Pacific herring,IC_MAB,BC_IC,BC_IC,50.11775,-125.226367,Clupea,Clupeidae,Clupeiformes,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0848,NA,motu5,100169,Gasterosteus aculeatus,Three-spined stickleback,IC_MAB,BC_IC,BC_IC,50.11775,-125.226367,Gasterosteus,Gasterosteidae,Perciformes,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0848,NA,motu5,100169,Gasterosteus aculeatus,Three-spined stickleback,IC_MAB,BC_IC,BC_IC,50.11775,-125.226367,Gasterosteus,Gasterosteidae,Perciformes,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0848,NA,motu14,216326,Myoxocephalus,Myoxocephalus sculpin species,IC_MAB,BC_IC,BC_IC,50.11775,-125.226367,Myoxocephalus,Cottidae,Perciformes,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0848,NA,motu14,216326,Myoxocephalus,Myoxocephalus sculpin species,IC_MAB,BC_IC,BC_IC,50.11775,-125.226367,Myoxocephalus,Cottidae,Perciformes,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0851,NA,motu1,4,Cymatogaster aggregata,Shiner perch,IC_OPB,BC_IC,BC_IC,50.137133,-125.2143,Cymatogaster,Embiotocidae,Ovalentaria incertae sedis,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0851,NA,motu1,4,Cymatogaster aggregata,Shiner perch,IC_OPB,BC_IC,BC_IC,50.137133,-125.2143,Cymatogaster,Embiotocidae,Ovalentaria incertae sedis,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0851,NA,motu2,9,Leptocottus armatus,Pacific staghorn sculpin,IC_OPB,BC_IC,BC_IC,50.137133,-125.2143,Leptocottus,Cottidae,Perciformes,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0851,NA,motu2,9,Leptocottus armatus,Pacific staghorn sculpin,IC_OPB,BC_IC,BC_IC,50.137133,-125.2143,Leptocottus,Cottidae,Perciformes,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0851,NA,motu7,57,Pholis ornata,Saddleback gunnel,IC_OPB,BC_IC,BC_IC,50.137133,-125.2143,Pholis,Pholidae,Perciformes,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0851,NA,motu7,57,Pholis ornata,Saddleback gunnel,IC_OPB,BC_IC,BC_IC,50.137133,-125.2143,Pholis,Pholidae,Perciformes,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0851,NA,motu14,201181,Myoxocephalus,Myoxocephalus sculpin species,IC_OPB,BC_IC,BC_IC,50.137133,-125.2143,Myoxocephalus,Cottidae,Perciformes,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0851,NA,motu14,201181,Myoxocephalus,Myoxocephalus sculpin species,IC_OPB,BC_IC,BC_IC,50.137133,-125.2143,Myoxocephalus,Cottidae,Perciformes,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0851,NA,motu23,139164,Bos,Cow,IC_OPB,BC_IC,BC_IC,50.137133,-125.2143,Bos,Bovidae,Artiodactyla,Mammalia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0851,NA,motu61,5376,No BLAST hit,No BLAST hit,IC_OPB,BC_IC,BC_IC,50.137133,-125.2143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0851,NA,motu61,5376,No BLAST hit,No BLAST hit,IC_OPB,BC_IC,BC_IC,50.137133,-125.2143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pecoe-0851,NA,motu7,1412,Pholis ornata,Saddleback gunnel,IC_OPB,BC_IC,BC_IC,50.137133,-125.2143,Pholis,Pholidae,Perciformes,Teleostei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exblank-2023-41,Extraction blank,motu61,114680,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,ASV69,NA,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,exblank-2023-41,NA,2023,; xn tech:  ; xn date: 2023-08-09; xn notes: ; filtration comments:  ; tech:,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,nextseq-2023,NA,NA
exblank-2023-41,Extraction blank,motu61,114680,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,ASV69,NA,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,exblank-2023-41,NA,2023,; xn tech:  ; xn date: 2023-08-09; xn notes: ; filtration comments:  ; tech:,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,nextseq-2023,NA,NA
exblank-2023-41,Extraction blank,motu61,5846,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,ASV584,NA,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,exblank-2023-41,NA,2023,; xn tech:  ; xn date: 2023-08-09; xn notes: ; filtration comments:  ; tech:,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,nextseq-2023,NA,NA
exblank-2023-41,Extraction blank,motu61,1239,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,ASV1444,NA,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,exblank-2023-41,NA,2023,; xn tech:  ; xn date: 2023-08-09; xn notes: ; filtration comments:  ; tech:,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,nextseq-2023,NA,NA
exblank-2023-44,Extraction blank,motu63,72788,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,ASV71,NA,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,exblank-2023-44,NA,2023,; xn tech:  ; xn date: 2023-08-15; xn notes: ; filtration comments:  ; tech:,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,nextseq-2023,NA,NA
exblank-2023-44,Extraction blank,motu83,1306,Sus scrofa,Pig,NA,NA,NA,NA,NA,Sus,Suidae,Artiodactyla,Mammalia,ASV106,offtarget,Sus scrofa,Pig,offtarget,100,2.05e-85,Eukaryota,Chordata,NA,1,NA,NA,NA,exblank-2023-44,NA,2023,; xn tech:  ; xn date: 2023-08-15; xn notes: ; filtration comments:  ; tech:,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,nextseq-2023,NA,NA
exblank-2023-45,Extraction blank,motu179,14212,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,NA,NA,NA,ASV372,NA,No BLAST hit,No BLAST hit,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,exblank-2023-45,NA,2023,; xn tech:  ; xn date: 2023-08-16; xn notes: ; filtration comments:  ; tech:,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,nextseq-2023,NA,NA
exblank-2023-46,Extraction blank,motu312,817,Unknown organism,Unknown organism,NA,NA,NA,NA,NA,NA,NA,NA,NA,ASV810,offtarget,Unknown organism,Unknown organism,offtarget,95.652,5.12e-113,NA,NA,NA,1,NA,NA,NA,exblank-2023-46,NA,2023,; xn tech:  ; xn date: 2023-08-17; xn notes: ; filtration comments:  ; tech:,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,nextseq-2023,NA,NA
exblank-2023-48,Extraction blank,motu2437,1,Bacteria,Bacteria,NA,NA,NA,NA,NA,NA,NA,NA,NA,ASV5141,offtarget,Bacteria,Bacteria,offtarget,88.745,9e-76,Bacteria,NA,NA,1,NA,NA,NA,exblank-2023-48,NA,2023,; xn tech:  ; xn date: 2023-08-24; xn notes: ; filtration comments:  ; tech:,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,nextseq-2023,NA,NA
exblank-2023-50,Extraction blank,motu1490,103,Unknown bacteria,Bacteria,NA,NA,NA,NA,NA,NA,NA,NA,NA,ASV3878,offtarget,Unknown bacteria,Bacteria,offtarget,99.609,2.35e-131,Bacteria,NA,NA,1,NA,NA,NA,exblank-2023-50,NA,2023,; xn tech:  ; xn date: 2023-08-28; xn notes: ; filtration comments:  ; tech:,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,nextseq-2023,NA,NA
exblank-2023-53,Extraction blank,motu1732,96,Unknown bacteria,Bacteria,NA,NA,NA,NA,NA,NA,NA,NA,NA,ASV4274,offtarget,Unknown bacteria,Bacteria,offtarget,98.367,3.04e-120,Bacteria,NA,NA,1,NA,NA,NA,exblank-2023-53,NA,2023,; xn tech:  ; xn date: 2023-10-26; xn notes: ; filtration comments:  ; tech:,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,nextseq-2023,NA,NA
exblank-2023-53,Extraction blank,motu1732,96,Unknown bacteria,Bacteria,NA,NA,NA,NA,NA,NA,NA,NA,NA,ASV4274,offtarget,Unknown bacteria,Bacteria,offtarget,98.367,3.04e-120,Bacteria,NA,NA,1,NA,NA,NA,exblank-2023-53,NA,2023,; xn tech:  ; xn date: 2023-10-26; xn notes: ; filtration comments:  ; tech:,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,nextseq-2023,NA,NA
exblank-2023-53,Extraction blank,motu1732,20,Unknown bacteria,Bacteria,NA,NA,NA,NA,NA,NA,NA,NA,NA,ASV4800,offtarget,Unknown bacteria,Bacteria,offtarget,97.959,1.4099999999999996e-118,Bacteria,NA,NA,1,NA,NA,NA,exblank-2023-53,NA,2023,; xn tech:  ; xn date: 2023-10-26; xn notes: ; filtration comments:  ; tech:,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,nextseq-2023,NA,NA
