motu,asv,found_taxa,common_name,rank,identity_percentage,evalue,kingdom,phylum,class,order,family,genus,freshwater_only
motu35,ASV469,Clevelandia ios,Arrow goby,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Gobiiformes,Gobiidae,Clevelandia,0
motu35,ASV800,Clevelandia ios,Arrow goby,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Gobiiformes,Gobiidae,Clevelandia,0
motu35,ASV987,Clevelandia ios,Arrow goby,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Gobiiformes,Gobiidae,Clevelandia,0
motu35,ASV1189,Clevelandia ios,Arrow goby,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Gobiiformes,Gobiidae,Clevelandia,0
motu35,ASV1232,Clevelandia ios,Arrow goby,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Gobiiformes,Gobiidae,Clevelandia,0
motu35,ASV1438,Clevelandia ios,Arrow goby,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Gobiiformes,Gobiidae,Clevelandia,0
motu35,ASV1703,Clevelandia ios,Arrow goby,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Gobiiformes,Gobiidae,Clevelandia,0
motu35,ASV1801,Clevelandia ios,Arrow goby,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Gobiiformes,Gobiidae,Clevelandia,0
motu35,ASV2106,Clevelandia ios,Arrow goby,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Gobiiformes,Gobiidae,Clevelandia,0
motu35,ASV2701,Clevelandia ios,Arrow goby,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Gobiiformes,Gobiidae,Clevelandia,0
motu35,ASV3360,Clevelandia ios,Arrow goby,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Gobiiformes,Gobiidae,Clevelandia,0
motu35,ASV246,Clevelandia ios,Arrow goby,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Gobiiformes,Gobiidae,Clevelandia,0
motu35,ASV756,Clevelandia ios,Arrow goby,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Gobiiformes,Gobiidae,Clevelandia,0
motu35,ASV3922,Clevelandia ios,Arrow goby,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Gobiiformes,Gobiidae,Clevelandia,0
motu35,ASV4239,Clevelandia ios,Arrow goby,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Gobiiformes,Gobiidae,Clevelandia,0
motu178,ASV370,Clevelandia ios,Arrow goby,species,98.214,2.6300000000000003e-79,Eukaryota,Chordata,Teleostei,Gobiiformes,Gobiidae,Clevelandia,0
motu410,ASV1076,Clevelandia ios,Arrow goby,species,97.619,1.22e-77,Eukaryota,Chordata,Teleostei,Gobiiformes,Gobiidae,Clevelandia,0
motu893,ASV2537,Clevelandia ios,Arrow goby,species,98.214,9.39e-79,Eukaryota,Chordata,Teleostei,Gobiiformes,Gobiidae,Clevelandia,0
motu2339,ASV5040,Clevelandia ios,Arrow goby,species,100,3.48e-84,Eukaryota,Chordata,Teleostei,Gobiiformes,Gobiidae,Clevelandia,0
motu58,ASV64,Clinocottus acuticeps,Sharpnose sculpin,species,100,2.05e-85,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Clinocottus,0
motu58,ASV315,Clinocottus acuticeps,Sharpnose sculpin,species,100,2.05e-85,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Clinocottus,0
motu58,ASV354,Clinocottus acuticeps,Sharpnose sculpin,species,100,2.05e-85,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Clinocottus,0
motu58,ASV427,Clinocottus acuticeps,Sharpnose sculpin,species,100,2.05e-85,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Clinocottus,0
motu58,ASV601,Clinocottus acuticeps,Sharpnose sculpin,species,100,2.05e-85,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Clinocottus,0
motu58,ASV819,Clinocottus acuticeps,Sharpnose sculpin,species,100,2.05e-85,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Clinocottus,0
motu58,ASV1948,Clinocottus acuticeps,Sharpnose sculpin,species,100,2.05e-85,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Clinocottus,0
motu58,ASV3976,Clinocottus acuticeps,Sharpnose sculpin,species,100,2.05e-85,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Clinocottus,0
motu336,ASV872,Clinocottus acuticeps,Sharpnose sculpin,species,99.405,1.23e-82,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Clinocottus,0
motu157,ASV306,Clinocottus analis,Wooly sculpin,species,100,5.7300000000000005e-86,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Clinocottus,0
motu396,ASV1038,Clinocottus embryum,Calico sculpin,species,98.817,1.58e-81,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Clinocottus,0
motu244,ASV574,Clinocottus globiceps,Mosshead sculpin,species,100,2.05e-85,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Clinocottus,0
motu244,ASV787,Clinocottus globiceps,Mosshead sculpin,species,100,2.05e-85,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Clinocottus,0
motu3,ASV3,Clupea pallasii,Pacific herring,species,100,1.6e-86,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
motu3,ASV65,Clupea pallasii,Pacific herring,species,100,1.6e-86,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
motu3,ASV122,Clupea pallasii,Pacific herring,species,100,1.6e-86,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
motu3,ASV135,Clupea pallasii,Pacific herring,species,100,1.6e-86,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
motu3,ASV139,Clupea pallasii,Pacific herring,species,100,1.6e-86,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
motu3,ASV160,Clupea pallasii,Pacific herring,species,100,1.6e-86,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
motu3,ASV163,Clupea pallasii,Pacific herring,species,100,1.6e-86,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
motu3,ASV173,Clupea pallasii,Pacific herring,species,100,1.6e-86,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
motu3,ASV238,Clupea pallasii,Pacific herring,species,100,1.6e-86,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
motu3,ASV248,Clupea pallasii,Pacific herring,species,100,1.6e-86,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
motu3,ASV277,Clupea pallasii,Pacific herring,species,100,1.6e-86,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
motu3,ASV303,Clupea pallasii,Pacific herring,species,100,1.6e-86,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
motu3,ASV318,Clupea pallasii,Pacific herring,species,100,1.6e-86,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
motu3,ASV355,Clupea pallasii,Pacific herring,species,100,1.6e-86,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
motu3,ASV362,Clupea pallasii,Pacific herring,species,100,1.6e-86,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
motu3,ASV364,Clupea pallasii,Pacific herring,species,100,1.6e-86,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
motu3,ASV367,Clupea pallasii,Pacific herring,species,100,1.6e-86,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
motu3,ASV383,Clupea pallasii,Pacific herring,species,100,1.6e-86,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
motu3,ASV387,Clupea pallasii,Pacific herring,species,100,1.6e-86,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
motu3,ASV396,Clupea pallasii,Pacific herring,species,100,1.6e-86,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
motu3,ASV411,Clupea pallasii,Pacific herring,species,100,1.6e-86,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
motu3,ASV423,Clupea pallasii,Pacific herring,species,100,1.6e-86,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
motu3,ASV430,Clupea pallasii,Pacific herring,species,100,1.6e-86,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
motu3,ASV444,Clupea pallasii,Pacific herring,species,100,1.6e-86,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
motu3,ASV488,Clupea pallasii,Pacific herring,species,100,1.6e-86,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
motu3,ASV497,Clupea pallasii,Pacific herring,species,100,1.6e-86,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
motu3,ASV520,Clupea pallasii,Pacific herring,species,100,1.6e-86,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
motu3,ASV522,Clupea pallasii,Pacific herring,species,100,1.6e-86,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
motu3,ASV550,Clupea pallasii,Pacific herring,species,100,1.6e-86,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
motu3,ASV554,Clupea pallasii,Pacific herring,species,100,1.6e-86,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
motu3,ASV555,Clupea pallasii,Pacific herring,species,100,1.6e-86,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
motu3,ASV605,Clupea pallasii,Pacific herring,species,100,1.6e-86,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
motu3,ASV607,Clupea pallasii,Pacific herring,species,100,1.6e-86,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
motu3,ASV630,Clupea pallasii,Pacific herring,species,100,1.6e-86,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
motu3,ASV636,Clupea pallasii,Pacific herring,species,100,1.6e-86,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
motu3,ASV642,Clupea pallasii,Pacific herring,species,100,1.6e-86,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
motu3,ASV654,Clupea pallasii,Pacific herring,species,100,1.6e-86,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
motu3,ASV655,Clupea pallasii,Pacific herring,species,100,1.6e-86,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
motu3,ASV668,Clupea pallasii,Pacific herring,species,100,1.6e-86,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
motu3,ASV691,Clupea pallasii,Pacific herring,species,100,1.6e-86,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
motu3,ASV692,Clupea pallasii,Pacific herring,species,100,1.6e-86,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
motu3,ASV693,Clupea pallasii,Pacific herring,species,100,1.6e-86,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
motu3,ASV697,Clupea pallasii,Pacific herring,species,100,1.6e-86,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
motu3,ASV708,Clupea pallasii,Pacific herring,species,100,1.6e-86,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
motu3,ASV726,Clupea pallasii,Pacific herring,species,100,1.6e-86,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
motu3,ASV733,Clupea pallasii,Pacific herring,species,100,1.6e-86,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
motu3,ASV738,Clupea pallasii,Pacific herring,species,100,1.6e-86,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
motu3,ASV749,Clupea pallasii,Pacific herring,species,100,1.6e-86,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
motu3,ASV750,Clupea pallasii,Pacific herring,species,100,1.6e-86,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
motu3,ASV755,Clupea pallasii,Pacific herring,species,100,1.6e-86,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
motu3,ASV757,Clupea pallasii,Pacific herring,species,100,1.6e-86,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
motu3,ASV763,Clupea pallasii,Pacific herring,species,100,1.6e-86,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
motu3,ASV771,Clupea pallasii,Pacific herring,species,100,1.6e-86,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
motu3,ASV774,Clupea pallasii,Pacific herring,species,100,1.6e-86,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
motu3,ASV821,Clupea pallasii,Pacific herring,species,100,1.6e-86,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
motu3,ASV823,Clupea pallasii,Pacific herring,species,100,1.6e-86,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
motu3,ASV836,Clupea pallasii,Pacific herring,species,100,1.6e-86,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
motu3,ASV838,Clupea pallasii,Pacific herring,species,100,1.6e-86,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
motu3,ASV875,Clupea pallasii,Pacific herring,species,100,1.6e-86,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
motu3,ASV878,Clupea pallasii,Pacific herring,species,100,1.6e-86,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
motu3,ASV926,Clupea pallasii,Pacific herring,species,100,1.6e-86,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
motu3,ASV967,Clupea pallasii,Pacific herring,species,100,1.6e-86,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
motu3,ASV970,Clupea pallasii,Pacific herring,species,100,1.6e-86,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
motu3,ASV975,Clupea pallasii,Pacific herring,species,100,1.6e-86,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
motu3,ASV985,Clupea pallasii,Pacific herring,species,100,1.6e-86,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
motu3,ASV1025,Clupea pallasii,Pacific herring,species,100,1.6e-86,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
motu3,ASV1046,Clupea pallasii,Pacific herring,species,100,1.6e-86,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
motu3,ASV1051,Clupea pallasii,Pacific herring,species,100,1.6e-86,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
motu3,ASV1056,Clupea pallasii,Pacific herring,species,100,1.6e-86,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
motu3,ASV1087,Clupea pallasii,Pacific herring,species,100,1.6e-86,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
motu3,ASV1102,Clupea pallasii,Pacific herring,species,100,1.6e-86,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
motu3,ASV1150,Clupea pallasii,Pacific herring,species,100,1.6e-86,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
motu3,ASV1156,Clupea pallasii,Pacific herring,species,100,1.6e-86,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
motu3,ASV1171,Clupea pallasii,Pacific herring,species,100,1.6e-86,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
motu3,ASV1186,Clupea pallasii,Pacific herring,species,100,1.6e-86,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
motu3,ASV1226,Clupea pallasii,Pacific herring,species,100,1.6e-86,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
motu3,ASV1267,Clupea pallasii,Pacific herring,species,100,1.6e-86,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
motu3,ASV1274,Clupea pallasii,Pacific herring,species,100,1.6e-86,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
motu3,ASV1289,Clupea pallasii,Pacific herring,species,100,1.6e-86,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
motu3,ASV1305,Clupea pallasii,Pacific herring,species,100,1.6e-86,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
motu3,ASV1309,Clupea pallasii,Pacific herring,species,100,1.6e-86,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
motu3,ASV1327,Clupea pallasii,Pacific herring,species,100,1.6e-86,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
motu3,ASV1348,Clupea pallasii,Pacific herring,species,100,1.6e-86,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
motu3,ASV1373,Clupea pallasii,Pacific herring,species,100,1.6e-86,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
motu3,ASV1452,Clupea pallasii,Pacific herring,species,100,1.6e-86,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
motu3,ASV1507,Clupea pallasii,Pacific herring,species,100,1.6e-86,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
motu3,ASV1510,Clupea pallasii,Pacific herring,species,100,1.6e-86,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
motu3,ASV1528,Clupea pallasii,Pacific herring,species,100,1.6e-86,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
motu3,ASV1531,Clupea pallasii,Pacific herring,species,100,1.6e-86,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
motu3,ASV1547,Clupea pallasii,Pacific herring,species,100,1.6e-86,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
motu3,ASV1580,Clupea pallasii,Pacific herring,species,100,1.6e-86,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
motu3,ASV1612,Clupea pallasii,Pacific herring,species,100,1.6e-86,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
motu3,ASV1620,Clupea pallasii,Pacific herring,species,100,1.6e-86,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
motu3,ASV1656,Clupea pallasii,Pacific herring,species,100,1.6e-86,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
motu3,ASV1663,Clupea pallasii,Pacific herring,species,100,1.6e-86,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
motu3,ASV1784,Clupea pallasii,Pacific herring,species,100,1.6e-86,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
motu3,ASV1797,Clupea pallasii,Pacific herring,species,100,1.6e-86,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
motu3,ASV1808,Clupea pallasii,Pacific herring,species,100,1.6e-86,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
motu3,ASV1824,Clupea pallasii,Pacific herring,species,100,1.6e-86,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
motu3,ASV1834,Clupea pallasii,Pacific herring,species,100,1.6e-86,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
motu3,ASV1843,Clupea pallasii,Pacific herring,species,100,1.6e-86,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
motu3,ASV1845,Clupea pallasii,Pacific herring,species,100,1.6e-86,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
motu3,ASV1908,Clupea pallasii,Pacific herring,species,100,1.6e-86,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
motu3,ASV1936,Clupea pallasii,Pacific herring,species,100,1.6e-86,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
motu3,ASV1988,Clupea pallasii,Pacific herring,species,100,1.6e-86,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
motu3,ASV2011,Clupea pallasii,Pacific herring,species,100,1.6e-86,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
motu3,ASV2022,Clupea pallasii,Pacific herring,species,100,1.6e-86,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
motu3,ASV2034,Clupea pallasii,Pacific herring,species,100,1.6e-86,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
motu3,ASV2066,Clupea pallasii,Pacific herring,species,100,1.6e-86,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
motu3,ASV2083,Clupea pallasii,Pacific herring,species,100,1.6e-86,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
motu3,ASV2206,Clupea pallasii,Pacific herring,species,100,1.6e-86,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
motu3,ASV2207,Clupea pallasii,Pacific herring,species,100,1.6e-86,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
motu3,ASV2324,Clupea pallasii,Pacific herring,species,100,1.6e-86,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
motu3,ASV2343,Clupea pallasii,Pacific herring,species,100,1.6e-86,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
motu3,ASV2354,Clupea pallasii,Pacific herring,species,100,1.6e-86,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
motu3,ASV2400,Clupea pallasii,Pacific herring,species,100,1.6e-86,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
motu3,ASV2436,Clupea pallasii,Pacific herring,species,100,1.6e-86,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
motu3,ASV2479,Clupea pallasii,Pacific herring,species,100,1.6e-86,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
motu3,ASV2485,Clupea pallasii,Pacific herring,species,100,1.6e-86,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
motu3,ASV2516,Clupea pallasii,Pacific herring,species,100,1.6e-86,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
motu3,ASV2536,Clupea pallasii,Pacific herring,species,100,1.6e-86,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
motu3,ASV2547,Clupea pallasii,Pacific herring,species,100,1.6e-86,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
motu3,ASV2607,Clupea pallasii,Pacific herring,species,100,1.6e-86,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
motu3,ASV2776,Clupea pallasii,Pacific herring,species,100,1.6e-86,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
motu3,ASV2826,Clupea pallasii,Pacific herring,species,100,1.6e-86,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
motu3,ASV2950,Clupea pallasii,Pacific herring,species,100,1.6e-86,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
motu3,ASV2951,Clupea pallasii,Pacific herring,species,100,1.6e-86,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
motu3,ASV3036,Clupea pallasii,Pacific herring,species,100,1.6e-86,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
motu3,ASV3060,Clupea pallasii,Pacific herring,species,100,1.6e-86,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
motu3,ASV3120,Clupea pallasii,Pacific herring,species,100,1.6e-86,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
motu3,ASV3166,Clupea pallasii,Pacific herring,species,100,1.6e-86,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
motu3,ASV3203,Clupea pallasii,Pacific herring,species,100,1.6e-86,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
motu3,ASV3288,Clupea pallasii,Pacific herring,species,100,1.6e-86,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
motu3,ASV3338,Clupea pallasii,Pacific herring,species,100,1.6e-86,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
motu3,ASV3382,Clupea pallasii,Pacific herring,species,100,1.6e-86,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
motu3,ASV3391,Clupea pallasii,Pacific herring,species,100,1.6e-86,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
motu3,ASV3434,Clupea pallasii,Pacific herring,species,100,1.6e-86,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
motu3,ASV3485,Clupea pallasii,Pacific herring,species,100,1.6e-86,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
motu3,ASV3669,Clupea pallasii,Pacific herring,species,100,1.6e-86,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
motu3,ASV3732,Clupea pallasii,Pacific herring,species,100,1.6e-86,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
motu3,ASV3856,Clupea pallasii,Pacific herring,species,100,1.6e-86,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
motu3,ASV3933,Clupea pallasii,Pacific herring,species,100,1.6e-86,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
motu3,ASV4020,Clupea pallasii,Pacific herring,species,100,1.6e-86,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
motu3,ASV4039,Clupea pallasii,Pacific herring,species,100,1.6e-86,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
motu3,ASV4082,Clupea pallasii,Pacific herring,species,100,1.6e-86,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
motu3,ASV161,Clupea pallasii,Pacific herring,species,100,1.6e-86,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
motu3,ASV521,Clupea pallasii,Pacific herring,species,100,1.6e-86,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
