sample_name,motu,reads_adjust_sample,motu_pa,found_taxa_motu,common_name_motu,rank_motu,location,macroveg_group,macroveg_community,pcr_rep,reads_raw_sample,asv,raw_reads,sample_id,site,date,year,depth,spatial_rep,geo_location_name,experiment,temperature_c_surface,salinity_ppt_surface,p_h_surface,temperature_c_bottom,salinity_ppt_bottom,p_h_bottom,bottom_depth_m,lat,long,substrate,freshwater_input,beach_length,exposure,seed_asv,ctrl_mean,reads_adjust,found_taxa_asv,common_name_asv,rank_asv,kingdom,phylum,class,order,family,genus,freshwater_only
edna0011,motu12,2087,1,Artedius lateralis,Smoothhead sculpin,species,choked pass,seagrass,zostera,rep3,2087,ASV13,192,edna0011-rep3,2018_choked-pass_depth,2018-06-19,2018,depth,2,edna_ch_i3_15,depth,12.1,30.77,8.08,NA,NA,NA,7,51.67531843,-128.1195572,sand,NA,NA,NA,ASV13,0,192,Artedius lateralis,Smoothhead sculpin,species,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Artedius,0
edna0011,motu19,1965,1,Citharichthys stigmaeus,Speckled sanddab,species,choked pass,seagrass,zostera,rep3,1969,ASV21,906,edna0011-rep3,2018_choked-pass_depth,2018-06-19,2018,depth,2,edna_ch_i3_15,depth,12.1,30.77,8.08,NA,NA,NA,7,51.67531843,-128.1195572,sand,NA,NA,NA,ASV21,0,906,Citharichthys stigmaeus,Speckled sanddab,species,Eukaryota,Chordata,Teleostei,Pleuronectiformes,Paralichthyidae,Citharichthys,0
edna0011,motu23,1427,1,Scorpaenichthys marmoratus,Cabezon,species,choked pass,seagrass,zostera,rep3,1427,ASV25,350,edna0011-rep3,2018_choked-pass_depth,2018-06-19,2018,depth,2,edna_ch_i3_15,depth,12.1,30.77,8.08,NA,NA,NA,7,51.67531843,-128.1195572,sand,NA,NA,NA,ASV25,0,350,Scorpaenichthys marmoratus,Cabezon,species,Eukaryota,Chordata,Teleostei,Perciformes,Jordaniidae,Scorpaenichthys,0
edna0011,motu19,1965,1,Citharichthys stigmaeus,Speckled sanddab,species,choked pass,seagrass,zostera,rep3,1969,ASV28,748,edna0011-rep3,2018_choked-pass_depth,2018-06-19,2018,depth,2,edna_ch_i3_15,depth,12.1,30.77,8.08,NA,NA,NA,7,51.67531843,-128.1195572,sand,NA,NA,NA,ASV21,4,744,Citharichthys stigmaeus,Speckled sanddab,species,Eukaryota,Chordata,Teleostei,Pleuronectiformes,Paralichthyidae,Citharichthys,0
edna0011,motu29,1543,1,Anarrhichthys ocellatus,Wolf eel,species,choked pass,seagrass,zostera,rep3,1543,ASV32,609,edna0011-rep3,2018_choked-pass_depth,2018-06-19,2018,depth,2,edna_ch_i3_15,depth,12.1,30.77,8.08,NA,NA,NA,7,51.67531843,-128.1195572,sand,NA,NA,NA,ASV32,0,609,Anarrhichthys ocellatus,Wolf eel,species,Eukaryota,Chordata,Teleostei,Perciformes,Anarhichadidae,Anarrhichthys,0
edna0011,motu34,4650,1,Enophrys bison,Buffalo sculpin,species,choked pass,seagrass,zostera,rep3,4650,ASV38,2873,edna0011-rep3,2018_choked-pass_depth,2018-06-19,2018,depth,2,edna_ch_i3_15,depth,12.1,30.77,8.08,NA,NA,NA,7,51.67531843,-128.1195572,sand,NA,NA,NA,ASV38,0,2873,Enophrys bison,Buffalo sculpin,species,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Enophrys,0
edna0011,motu35,1137,1,Aulorhynchus flavidus,Tube-snout,species,choked pass,seagrass,zostera,rep3,1137,ASV39,540,edna0011-rep3,2018_choked-pass_depth,2018-06-19,2018,depth,2,edna_ch_i3_15,depth,12.1,30.77,8.08,NA,NA,NA,7,51.67531843,-128.1195572,sand,NA,NA,NA,ASV39,0,540,Aulorhynchus flavidus,Tube-snout,species,Eukaryota,Chordata,Teleostei,Perciformes,Aulorhynchidae,Aulorhynchus,0
edna0011,motu50,5191,1,Hemilepidotus spinosus,Brown Irish lord,species,choked pass,seagrass,zostera,rep3,5191,ASV57,1992,edna0011-rep3,2018_choked-pass_depth,2018-06-19,2018,depth,2,edna_ch_i3_15,depth,12.1,30.77,8.08,NA,NA,NA,7,51.67531843,-128.1195572,sand,NA,NA,NA,ASV57,0,1992,Hemilepidotus spinosus,Brown Irish lord,species,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Hemilepidotus,0
edna0011,motu50,5191,1,Hemilepidotus spinosus,Brown Irish lord,species,choked pass,seagrass,zostera,rep3,5191,ASV458,290,edna0011-rep3,2018_choked-pass_depth,2018-06-19,2018,depth,2,edna_ch_i3_15,depth,12.1,30.77,8.08,NA,NA,NA,7,51.67531843,-128.1195572,sand,NA,NA,NA,ASV57,0,290,Hemilepidotus spinosus,Brown Irish lord,species,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Hemilepidotus,0
edna0012,motu1,10237,1,Clupea pallasii,Pacific herring,species,choked pass,seagrass,zostera,rep1,11267,ASV1,2332,edna0012-rep1,2018_choked-pass_depth,2018-06-19,2018,depth,3,edna_ch_i3_30,depth,12.1,30.76,8.08,NA,NA,NA,7.1,51.67533222,-128.1197834,sand,NA,NA,NA,ASV1,1030,1302,Clupea pallasii,Pacific herring,species,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
edna0012,motu2,196,1,Cymatogaster aggregata,Shiner perch,species,choked pass,seagrass,zostera,rep1,1043,ASV2,1043,edna0012-rep1,2018_choked-pass_depth,2018-06-19,2018,depth,3,edna_ch_i3_30,depth,12.1,30.76,8.08,NA,NA,NA,7.1,51.67533222,-128.1197834,sand,NA,NA,NA,ASV2,847,196,Cymatogaster aggregata,Shiner perch,species,Eukaryota,Chordata,Teleostei,Ovalentaria incertae sedis,Embiotocidae,Cymatogaster,0
edna0012,motu3,5818,1,Ammodytes personatus,Pacific sandlance,species,choked pass,seagrass,zostera,rep1,5820,ASV3,1120,edna0012-rep1,2018_choked-pass_depth,2018-06-19,2018,depth,3,edna_ch_i3_30,depth,12.1,30.76,8.08,NA,NA,NA,7.1,51.67533222,-128.1197834,sand,NA,NA,NA,ASV3,0,1120,Ammodytes personatus,Pacific sandlance,species,Eukaryota,Chordata,Teleostei,Perciformes,Ammodytidae,Ammodytes,0
edna0012,motu4,2110,1,Sebastes,Rockfish species,genus,choked pass,seagrass,zostera,rep1,2110,ASV4,258,edna0012-rep1,2018_choked-pass_depth,2018-06-19,2018,depth,3,edna_ch_i3_30,depth,12.1,30.76,8.08,NA,NA,NA,7.1,51.67533222,-128.1197834,sand,NA,NA,NA,ASV4,0,258,Sebastes,Rockfish species,genus,Eukaryota,Chordata,Teleostei,Perciformes,Sebastidae,Sebastes,0
edna0012,motu6,2169,1,Hexagrammos decagrammus,Kelp greenling,species,choked pass,seagrass,zostera,rep1,2236,ASV6,890,edna0012-rep1,2018_choked-pass_depth,2018-06-19,2018,depth,3,edna_ch_i3_30,depth,12.1,30.76,8.08,NA,NA,NA,7.1,51.67533222,-128.1197834,sand,NA,NA,NA,ASV6,67,823,Hexagrammos decagrammus,Kelp greenling,species,Eukaryota,Chordata,Teleostei,Perciformes,Hexagrammidae,Hexagrammos,0
edna0012,motu8,3946,1,Pleuronectidae,Flatfish family,family,choked pass,seagrass,zostera,rep1,4080,ASV8,536,edna0012-rep1,2018_choked-pass_depth,2018-06-19,2018,depth,3,edna_ch_i3_30,depth,12.1,30.76,8.08,NA,NA,NA,7.1,51.67533222,-128.1197834,sand,NA,NA,NA,ASV8,134,402,Pleuronectidae,Flatfish family,family,Eukaryota,Chordata,Teleostei,Pleuronectiformes,Pleuronectidae,NA,0
edna0012,motu12,1878,1,Artedius lateralis,Smoothhead sculpin,species,choked pass,seagrass,zostera,rep1,1878,ASV13,375,edna0012-rep1,2018_choked-pass_depth,2018-06-19,2018,depth,3,edna_ch_i3_30,depth,12.1,30.76,8.08,NA,NA,NA,7.1,51.67533222,-128.1197834,sand,NA,NA,NA,ASV13,0,375,Artedius lateralis,Smoothhead sculpin,species,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Artedius,0
edna0012,motu15,1320,1,Sebastes,Rockfish species,genus,choked pass,seagrass,zostera,rep1,1320,ASV16,696,edna0012-rep1,2018_choked-pass_depth,2018-06-19,2018,depth,3,edna_ch_i3_30,depth,12.1,30.76,8.08,NA,NA,NA,7.1,51.67533222,-128.1197834,sand,NA,NA,NA,ASV16,0,696,Sebastes,Rockfish species,genus,Eukaryota,Chordata,Teleostei,Perciformes,Sebastidae,Sebastes,0
edna0012,motu19,3719,1,Citharichthys stigmaeus,Speckled sanddab,species,choked pass,seagrass,zostera,rep1,3719,ASV21,1216,edna0012-rep1,2018_choked-pass_depth,2018-06-19,2018,depth,3,edna_ch_i3_30,depth,12.1,30.76,8.08,NA,NA,NA,7.1,51.67533222,-128.1197834,sand,NA,NA,NA,ASV21,0,1216,Citharichthys stigmaeus,Speckled sanddab,species,Eukaryota,Chordata,Teleostei,Pleuronectiformes,Paralichthyidae,Citharichthys,0
edna0012,motu23,1309,1,Scorpaenichthys marmoratus,Cabezon,species,choked pass,seagrass,zostera,rep1,1309,ASV25,388,edna0012-rep1,2018_choked-pass_depth,2018-06-19,2018,depth,3,edna_ch_i3_30,depth,12.1,30.76,8.08,NA,NA,NA,7.1,51.67533222,-128.1197834,sand,NA,NA,NA,ASV25,0,388,Scorpaenichthys marmoratus,Cabezon,species,Eukaryota,Chordata,Teleostei,Perciformes,Jordaniidae,Scorpaenichthys,0
edna0012,motu29,1283,1,Anarrhichthys ocellatus,Wolf eel,species,choked pass,seagrass,zostera,rep1,1283,ASV32,227,edna0012-rep1,2018_choked-pass_depth,2018-06-19,2018,depth,3,edna_ch_i3_30,depth,12.1,30.76,8.08,NA,NA,NA,7.1,51.67533222,-128.1197834,sand,NA,NA,NA,ASV32,0,227,Anarrhichthys ocellatus,Wolf eel,species,Eukaryota,Chordata,Teleostei,Perciformes,Anarhichadidae,Anarrhichthys,0
edna0012,motu33,223,1,Oligocottus maculosus,Tidepool sculpin,species,choked pass,seagrass,zostera,rep1,223,ASV37,223,edna0012-rep1,2018_choked-pass_depth,2018-06-19,2018,depth,3,edna_ch_i3_30,depth,12.1,30.76,8.08,NA,NA,NA,7.1,51.67533222,-128.1197834,sand,NA,NA,NA,ASV37,0,223,Oligocottus maculosus,Tidepool sculpin,species,Animalia,Chordata,Teleostei,Perciformes,Cottidae,Oligocottus,0
edna0012,motu35,4813,1,Aulorhynchus flavidus,Tube-snout,species,choked pass,seagrass,zostera,rep1,4813,ASV39,706,edna0012-rep1,2018_choked-pass_depth,2018-06-19,2018,depth,3,edna_ch_i3_30,depth,12.1,30.76,8.08,NA,NA,NA,7.1,51.67533222,-128.1197834,sand,NA,NA,NA,ASV39,0,706,Aulorhynchus flavidus,Tube-snout,species,Eukaryota,Chordata,Teleostei,Perciformes,Aulorhynchidae,Aulorhynchus,0
edna0012,motu49,93,1,Clinocottus globiceps,Mosshead sculpin,species,choked pass,seagrass,zostera,rep1,93,ASV56,93,edna0012-rep1,2018_choked-pass_depth,2018-06-19,2018,depth,3,edna_ch_i3_30,depth,12.1,30.76,8.08,NA,NA,NA,7.1,51.67533222,-128.1197834,sand,NA,NA,NA,ASV56,0,93,Clinocottus globiceps,Mosshead sculpin,species,Animalia,Chordata,Teleostei,Perciformes,Cottidae,Clinocottus,0
edna0012,motu55,559,1,Lepidopsetta,Sole species,genus,choked pass,seagrass,zostera,rep1,559,ASV64,559,edna0012-rep1,2018_choked-pass_depth,2018-06-19,2018,depth,3,edna_ch_i3_30,depth,12.1,30.76,8.08,NA,NA,NA,7.1,51.67533222,-128.1197834,sand,NA,NA,NA,ASV64,0,559,Lepidopsetta,Sole species,genus,Eukaryota,Chordata,Teleostei,Pleuronectiformes,Pleuronectidae,Lepidopsetta,0
edna0012,motu65,38,1,Hydrolagus colliei,Spotted ratfish,species,choked pass,seagrass,zostera,rep1,38,ASV81,29,edna0012-rep1,2018_choked-pass_depth,2018-06-19,2018,depth,3,edna_ch_i3_30,depth,12.1,30.76,8.08,NA,NA,NA,7.1,51.67533222,-128.1197834,sand,NA,NA,NA,ASV81,0,29,Hydrolagus colliei,Spotted ratfish,species,Eukaryota,Chordata,Holocephali,Chimaeriformes,Chimaeridae,Hydrolagus,0
edna0012,motu1,10237,1,Clupea pallasii,Pacific herring,species,choked pass,seagrass,zostera,rep1,11267,ASV182,389,edna0012-rep1,2018_choked-pass_depth,2018-06-19,2018,depth,3,edna_ch_i3_30,depth,12.1,30.76,8.08,NA,NA,NA,7.1,51.67533222,-128.1197834,sand,NA,NA,NA,ASV1,0,389,Clupea pallasii,Pacific herring,species,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
edna0012,motu8,3946,1,Pleuronectidae,Flatfish family,family,choked pass,seagrass,zostera,rep1,4080,ASV301,504,edna0012-rep1,2018_choked-pass_depth,2018-06-19,2018,depth,3,edna_ch_i3_30,depth,12.1,30.76,8.08,NA,NA,NA,7.1,51.67533222,-128.1197834,sand,NA,NA,NA,ASV8,0,504,Pleuronectidae,Flatfish family,family,Eukaryota,Chordata,Teleostei,Pleuronectiformes,Pleuronectidae,NA,0
edna0012,motu22,242,1,Phanerodon vacca,Pile perch,species,choked pass,seagrass,zostera,rep1,242,ASV511,242,edna0012-rep1,2018_choked-pass_depth,2018-06-19,2018,depth,3,edna_ch_i3_30,depth,12.1,30.76,8.08,NA,NA,NA,7.1,51.67533222,-128.1197834,sand,NA,NA,NA,ASV24,0,242,Phanerodon vacca,Pile perch,species,Eukaryota,Chordata,Teleostei,Ovalentaria incertae sedis,Embiotocidae,Phanerodon,0
edna0012,motu75,231,1,Lyopsetta exilis,Slender sole,species,choked pass,seagrass,zostera,rep1,231,ASV522,231,edna0012-rep1,2018_choked-pass_depth,2018-06-19,2018,depth,3,edna_ch_i3_30,depth,12.1,30.76,8.08,NA,NA,NA,7.1,51.67533222,-128.1197834,sand,NA,NA,NA,ASV97,0,231,Lyopsetta exilis,Slender sole,species,Eukaryota,Chordata,Teleostei,Pleuronectiformes,Pleuronectidae,Lyopsetta,0
edna0012,motu1,10237,1,Clupea pallasii,Pacific herring,species,choked pass,seagrass,zostera,rep3,11267,ASV1,1860,edna0012-rep3,2018_choked-pass_depth,2018-06-19,2018,depth,3,edna_ch_i3_30,depth,12.1,30.76,8.08,NA,NA,NA,7.1,51.67533222,-128.1197834,sand,NA,NA,NA,ASV1,0,1860,Clupea pallasii,Pacific herring,species,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
edna0012,motu3,5818,1,Ammodytes personatus,Pacific sandlance,species,choked pass,seagrass,zostera,rep3,5820,ASV3,2917,edna0012-rep3,2018_choked-pass_depth,2018-06-19,2018,depth,3,edna_ch_i3_30,depth,12.1,30.76,8.08,NA,NA,NA,7.1,51.67533222,-128.1197834,sand,NA,NA,NA,ASV3,0,2917,Ammodytes personatus,Pacific sandlance,species,Eukaryota,Chordata,Teleostei,Perciformes,Ammodytidae,Ammodytes,0
edna0012,motu4,2110,1,Sebastes,Rockfish species,genus,choked pass,seagrass,zostera,rep3,2110,ASV4,1852,edna0012-rep3,2018_choked-pass_depth,2018-06-19,2018,depth,3,edna_ch_i3_30,depth,12.1,30.76,8.08,NA,NA,NA,7.1,51.67533222,-128.1197834,sand,NA,NA,NA,ASV4,0,1852,Sebastes,Rockfish species,genus,Eukaryota,Chordata,Teleostei,Perciformes,Sebastidae,Sebastes,0
edna0012,motu8,3946,1,Pleuronectidae,Flatfish family,family,choked pass,seagrass,zostera,rep3,4080,ASV10,1353,edna0012-rep3,2018_choked-pass_depth,2018-06-19,2018,depth,3,edna_ch_i3_30,depth,12.1,30.76,8.08,NA,NA,NA,7.1,51.67533222,-128.1197834,sand,NA,NA,NA,ASV8,0,1353,Pleuronectidae,Flatfish family,family,Eukaryota,Chordata,Teleostei,Pleuronectiformes,Pleuronectidae,NA,0
edna0012,motu12,1878,1,Artedius lateralis,Smoothhead sculpin,species,choked pass,seagrass,zostera,rep3,1878,ASV13,895,edna0012-rep3,2018_choked-pass_depth,2018-06-19,2018,depth,3,edna_ch_i3_30,depth,12.1,30.76,8.08,NA,NA,NA,7.1,51.67533222,-128.1197834,sand,NA,NA,NA,ASV13,0,895,Artedius lateralis,Smoothhead sculpin,species,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Artedius,0
edna0012,motu15,1320,1,Sebastes,Rockfish species,genus,choked pass,seagrass,zostera,rep3,1320,ASV16,624,edna0012-rep3,2018_choked-pass_depth,2018-06-19,2018,depth,3,edna_ch_i3_30,depth,12.1,30.76,8.08,NA,NA,NA,7.1,51.67533222,-128.1197834,sand,NA,NA,NA,ASV16,0,624,Sebastes,Rockfish species,genus,Eukaryota,Chordata,Teleostei,Perciformes,Sebastidae,Sebastes,0
edna0012,motu19,3719,1,Citharichthys stigmaeus,Speckled sanddab,species,choked pass,seagrass,zostera,rep3,3719,ASV21,908,edna0012-rep3,2018_choked-pass_depth,2018-06-19,2018,depth,3,edna_ch_i3_30,depth,12.1,30.76,8.08,NA,NA,NA,7.1,51.67533222,-128.1197834,sand,NA,NA,NA,ASV21,0,908,Citharichthys stigmaeus,Speckled sanddab,species,Eukaryota,Chordata,Teleostei,Pleuronectiformes,Paralichthyidae,Citharichthys,0
edna0012,motu29,1283,1,Anarrhichthys ocellatus,Wolf eel,species,choked pass,seagrass,zostera,rep3,1283,ASV32,1056,edna0012-rep3,2018_choked-pass_depth,2018-06-19,2018,depth,3,edna_ch_i3_30,depth,12.1,30.76,8.08,NA,NA,NA,7.1,51.67533222,-128.1197834,sand,NA,NA,NA,ASV32,0,1056,Anarrhichthys ocellatus,Wolf eel,species,Eukaryota,Chordata,Teleostei,Perciformes,Anarhichadidae,Anarrhichthys,0
edna0012,motu35,4813,1,Aulorhynchus flavidus,Tube-snout,species,choked pass,seagrass,zostera,rep3,4813,ASV39,1896,edna0012-rep3,2018_choked-pass_depth,2018-06-19,2018,depth,3,edna_ch_i3_30,depth,12.1,30.76,8.08,NA,NA,NA,7.1,51.67533222,-128.1197834,sand,NA,NA,NA,ASV39,0,1896,Aulorhynchus flavidus,Tube-snout,species,Eukaryota,Chordata,Teleostei,Perciformes,Aulorhynchidae,Aulorhynchus,0
edna0012,motu52,178,1,Gibbonsia montereyensis,Crevice kelpfish,species,choked pass,seagrass,zostera,rep3,178,ASV61,178,edna0012-rep3,2018_choked-pass_depth,2018-06-19,2018,depth,3,edna_ch_i3_30,depth,12.1,30.76,8.08,NA,NA,NA,7.1,51.67533222,-128.1197834,sand,NA,NA,NA,ASV61,0,178,Gibbonsia montereyensis,Crevice kelpfish,species,Animalia,Chordata,Teleostei,Blenniiformes,Clinidae,Gibbonsia,0
edna0012,motu65,38,1,Hydrolagus colliei,Spotted ratfish,species,choked pass,seagrass,zostera,rep3,38,ASV81,9,edna0012-rep3,2018_choked-pass_depth,2018-06-19,2018,depth,3,edna_ch_i3_30,depth,12.1,30.76,8.08,NA,NA,NA,7.1,51.67533222,-128.1197834,sand,NA,NA,NA,ASV81,0,9,Hydrolagus colliei,Spotted ratfish,species,Eukaryota,Chordata,Holocephali,Chimaeriformes,Chimaeridae,Hydrolagus,0
edna0013,motu1,7713,1,Clupea pallasii,Pacific herring,species,pruth bay,seagrass,zostera,rep1,8743,ASV1,5050,edna0013-rep1,2018_pruth-bay_surface,2018-06-19,2018,surface,1,edna_pr_i3_00,surface,14.7,27.8,8.23,NA,NA,NA,2.9,51.64585977,-128.1195476,sand,NA,NA,NA,ASV1,1030,4020,Clupea pallasii,Pacific herring,species,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
edna0013,motu2,30911,1,Cymatogaster aggregata,Shiner perch,species,pruth bay,seagrass,zostera,rep1,31758,ASV2,6662,edna0013-rep1,2018_pruth-bay_surface,2018-06-19,2018,surface,1,edna_pr_i3_00,surface,14.7,27.8,8.23,NA,NA,NA,2.9,51.64585977,-128.1195476,sand,NA,NA,NA,ASV2,847,5815,Cymatogaster aggregata,Shiner perch,species,Eukaryota,Chordata,Teleostei,Ovalentaria incertae sedis,Embiotocidae,Cymatogaster,0
edna0013,motu5,7694,1,Gasterosteus aculeatus,Three-spined stickleback,species,pruth bay,seagrass,zostera,rep1,7694,ASV5,4448,edna0013-rep1,2018_pruth-bay_surface,2018-06-19,2018,surface,1,edna_pr_i3_00,surface,14.7,27.8,8.23,NA,NA,NA,2.9,51.64585977,-128.1195476,sand,NA,NA,NA,ASV5,0,4448,Gasterosteus aculeatus,Three-spined stickleback,species,Eukaryota,Chordata,Teleostei,Perciformes,Gasterosteidae,Gasterosteus,0
edna0013,motu7,328,1,Leptocottus armatus,Pacific staghorn sculpin,species,pruth bay,seagrass,zostera,rep1,755,ASV7,427,edna0013-rep1,2018_pruth-bay_surface,2018-06-19,2018,surface,1,edna_pr_i3_00,surface,14.7,27.8,8.23,NA,NA,NA,2.9,51.64585977,-128.1195476,sand,NA,NA,NA,ASV7,455,0,Leptocottus armatus,Pacific staghorn sculpin,species,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Leptocottus,0
edna0013,motu8,1710,1,Pleuronectidae,Flatfish family,family,pruth bay,seagrass,zostera,rep1,1844,ASV8,1746,edna0013-rep1,2018_pruth-bay_surface,2018-06-19,2018,surface,1,edna_pr_i3_00,surface,14.7,27.8,8.23,NA,NA,NA,2.9,51.64585977,-128.1195476,sand,NA,NA,NA,ASV8,134,1612,Pleuronectidae,Flatfish family,family,Eukaryota,Chordata,Teleostei,Pleuronectiformes,Pleuronectidae,NA,0
edna0013,motu10,3028,1,Anoplarchus,Cockscomb species,genus,pruth bay,seagrass,zostera,rep1,3028,ASV11,1451,edna0013-rep1,2018_pruth-bay_surface,2018-06-19,2018,surface,1,edna_pr_i3_00,surface,14.7,27.8,8.23,NA,NA,NA,2.9,51.64585977,-128.1195476,sand,NA,NA,NA,ASV11,0,1451,Anoplarchus,Cockscomb species,genus,Eukaryota,Chordata,Teleostei,Perciformes,Stichaeidae,Anoplarchus,0
edna0013,motu11,895,1,Cottus,Cottus sculpin species,genus,pruth bay,seagrass,zostera,rep1,895,ASV12,895,edna0013-rep1,2018_pruth-bay_surface,2018-06-19,2018,surface,1,edna_pr_i3_00,surface,14.7,27.8,8.23,NA,NA,NA,2.9,51.64585977,-128.1195476,sand,NA,NA,NA,ASV12,0,895,Cottus,Cottus sculpin species,genus,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Cottus,1
edna0013,motu17,361,1,Hexagrammos,Greenling species,genus,pruth bay,seagrass,zostera,rep1,361,ASV19,361,edna0013-rep1,2018_pruth-bay_surface,2018-06-19,2018,surface,1,edna_pr_i3_00,surface,14.7,27.8,8.23,NA,NA,NA,2.9,51.64585977,-128.1195476,sand,NA,NA,NA,ASV19,0,361,Hexagrammos,Greenling species,genus,Eukaryota,Chordata,Teleostei,Perciformes,Hexagrammidae,Hexagrammos,0
edna0013,motu20,251,1,Ophiodon elongatus,Lingcod,species,pruth bay,seagrass,zostera,rep1,251,ASV22,251,edna0013-rep1,2018_pruth-bay_surface,2018-06-19,2018,surface,1,edna_pr_i3_00,surface,14.7,27.8,8.23,NA,NA,NA,2.9,51.64585977,-128.1195476,sand,NA,NA,NA,ASV22,0,251,Ophiodon elongatus,Lingcod,species,Eukaryota,Chordata,Teleostei,Perciformes,Hexagrammidae,Ophiodon,0
edna0013,motu33,715,1,Oligocottus maculosus,Tidepool sculpin,species,pruth bay,seagrass,zostera,rep1,715,ASV37,308,edna0013-rep1,2018_pruth-bay_surface,2018-06-19,2018,surface,1,edna_pr_i3_00,surface,14.7,27.8,8.23,NA,NA,NA,2.9,51.64585977,-128.1195476,sand,NA,NA,NA,ASV37,0,308,Oligocottus maculosus,Tidepool sculpin,species,Animalia,Chordata,Teleostei,Perciformes,Cottidae,Oligocottus,0
edna0013,motu38,848,1,Brachyistius frenatus,Kelp perch,species,pruth bay,seagrass,zostera,rep1,848,ASV43,462,edna0013-rep1,2018_pruth-bay_surface,2018-06-19,2018,surface,1,edna_pr_i3_00,surface,14.7,27.8,8.23,NA,NA,NA,2.9,51.64585977,-128.1195476,sand,NA,NA,NA,ASV43,0,462,Brachyistius frenatus,Kelp perch,species,Eukaryota,Chordata,Teleostei,Ovalentaria incertae sedis,Embiotocidae,Brachyistius,0
edna0013,motu47,74,1,Microstomus pacificus,Pacific Dover sole,species,pruth bay,seagrass,zostera,rep1,430,ASV53,430,edna0013-rep1,2018_pruth-bay_surface,2018-06-19,2018,surface,1,edna_pr_i3_00,surface,14.7,27.8,8.23,NA,NA,NA,2.9,51.64585977,-128.1195476,sand,NA,NA,NA,ASV53,356,74,Microstomus pacificus,Pacific Dover sole,species,Eukaryota,Chordata,Teleostei,Pleuronectiformes,Pleuronectidae,Microstomus,0
edna0013,motu33,715,1,Oligocottus maculosus,Tidepool sculpin,species,pruth bay,seagrass,zostera,rep1,715,ASV429,326,edna0013-rep1,2018_pruth-bay_surface,2018-06-19,2018,surface,1,edna_pr_i3_00,surface,14.7,27.8,8.23,NA,NA,NA,2.9,51.64585977,-128.1195476,sand,NA,NA,NA,ASV37,0,326,Oligocottus maculosus,Tidepool sculpin,species,Animalia,Chordata,Teleostei,Perciformes,Cottidae,Oligocottus,0
edna0013,motu16,279,1,Apodichthys flavidus,Penpoint gunnel,species,pruth bay,seagrass,zostera,rep1,279,ASV466,279,edna0013-rep1,2018_pruth-bay_surface,2018-06-19,2018,surface,1,edna_pr_i3_00,surface,14.7,27.8,8.23,NA,NA,NA,2.9,51.64585977,-128.1195476,sand,NA,NA,NA,ASV17,0,279,Apodichthys flavidus,Penpoint gunnel,species,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Apodichthys,0
edna0013,motu6,240,1,Hexagrammos decagrammus,Kelp greenling,species,pruth bay,seagrass,zostera,rep1,240,ASV512,240,edna0013-rep1,2018_pruth-bay_surface,2018-06-19,2018,surface,1,edna_pr_i3_00,surface,14.7,27.8,8.23,NA,NA,NA,2.9,51.64585977,-128.1195476,sand,NA,NA,NA,ASV6,0,240,Hexagrammos decagrammus,Kelp greenling,species,Eukaryota,Chordata,Teleostei,Perciformes,Hexagrammidae,Hexagrammos,0
edna0013,motu1,7713,1,Clupea pallasii,Pacific herring,species,pruth bay,seagrass,zostera,rep2,8743,ASV1,1587,edna0013-rep2,2018_pruth-bay_surface,2018-06-19,2018,surface,1,edna_pr_i3_00,surface,14.7,27.8,8.23,NA,NA,NA,2.9,51.64585977,-128.1195476,sand,NA,NA,NA,ASV1,0,1587,Clupea pallasii,Pacific herring,species,Eukaryota,Chordata,Teleostei,Clupeiformes,Clupeidae,Clupea,0
edna0013,motu2,30911,1,Cymatogaster aggregata,Shiner perch,species,pruth bay,seagrass,zostera,rep2,31758,ASV2,6613,edna0013-rep2,2018_pruth-bay_surface,2018-06-19,2018,surface,1,edna_pr_i3_00,surface,14.7,27.8,8.23,NA,NA,NA,2.9,51.64585977,-128.1195476,sand,NA,NA,NA,ASV2,0,6613,Cymatogaster aggregata,Shiner perch,species,Eukaryota,Chordata,Teleostei,Ovalentaria incertae sedis,Embiotocidae,Cymatogaster,0
edna0013,motu4,281,1,Sebastes,Rockfish species,genus,pruth bay,seagrass,zostera,rep2,281,ASV4,281,edna0013-rep2,2018_pruth-bay_surface,2018-06-19,2018,surface,1,edna_pr_i3_00,surface,14.7,27.8,8.23,NA,NA,NA,2.9,51.64585977,-128.1195476,sand,NA,NA,NA,ASV4,0,281,Sebastes,Rockfish species,genus,Eukaryota,Chordata,Teleostei,Perciformes,Sebastidae,Sebastes,0
